"","date","confirm","region"
"10472",2022-01-23,94,"137405000"
"10473",2022-01-24,59,"137405000"
"10474",2022-01-25,27,"137405000"
"10475",2022-01-26,35,"137405000"
"10476",2022-01-27,26,"137405000"
"10477",2022-01-28,30,"137405000"
"10478",2022-01-29,49,"137405000"
"10479",2022-01-30,35,"137405000"
"10480",2022-01-31,46,"137405000"
"10481",2022-02-01,16,"137405000"
"10482",2022-02-02,30,"137405000"
"10483",2022-02-03,7,"137405000"
"10484",2022-02-04,25,"137405000"
"10485",2022-02-05,12,"137405000"
"10486",2022-02-06,8,"137405000"
"10487",2022-02-07,10,"137405000"
"10488",2022-02-08,3,"137405000"
"10489",2022-02-09,11,"137405000"
"10490",2022-02-10,5,"137405000"
"10491",2022-02-11,8,"137405000"
"10492",2022-02-12,6,"137405000"
"10493",2022-02-13,8,"137405000"
"10494",2022-02-14,6,"137405000"
"10495",2022-02-15,3,"137405000"
"10496",2022-02-16,2,"137405000"
"10497",2022-02-17,9,"137405000"
"10498",2022-02-18,5,"137405000"
"10499",2022-02-19,5,"137405000"
"10500",2022-02-20,3,"137405000"
"10501",2022-02-21,4,"137405000"
"10502",2022-02-22,3,"137405000"
"10503",2022-02-23,4,"137405000"
"10504",2022-02-24,6,"137405000"
"10505",2022-02-25,6,"137405000"
"10506",2022-02-26,4,"137405000"
"10507",2022-02-27,3,"137405000"
"10508",2022-02-28,3,"137405000"
"10509",2022-03-01,4,"137405000"
"10510",2022-03-02,1,"137405000"
"10511",2022-03-03,1,"137405000"
"10512",2022-03-04,3,"137405000"
"10513",2022-03-05,7,"137405000"
"10514",2022-03-06,1,"137405000"
"10515",2022-03-07,0,"137405000"
"10516",2022-03-08,1,"137405000"
"10517",2022-03-09,0,"137405000"
"10518",2022-03-10,2,"137405000"
"10519",2022-03-11,3,"137405000"
"10520",2022-03-12,2,"137405000"
"10521",2022-03-13,2,"137405000"
"10522",2022-03-14,1,"137405000"
"10523",2022-03-15,2,"137405000"
"10524",2022-03-16,2,"137405000"
"10525",2022-03-17,1,"137405000"
"10526",2022-03-18,2,"137405000"
"10527",2022-03-19,0,"137405000"
"10528",2022-03-20,0,"137405000"
"10529",2022-03-21,1,"137405000"
"10530",2022-03-22,2,"137405000"
"10531",2022-03-23,0,"137405000"
"10532",2022-03-24,1,"137405000"
"10533",2022-03-25,1,"137405000"
"10534",2022-03-26,2,"137405000"
"10535",2022-03-27,1,"137405000"
"10536",2022-03-28,1,"137405000"
"10537",2022-03-29,1,"137405000"
"10538",2022-03-30,3,"137405000"
"10539",2022-03-31,1,"137405000"
"10540",2022-04-01,7,"137405000"
"10541",2022-04-02,4,"137405000"
"10542",2022-04-03,7,"137405000"
"10543",2022-04-04,0,"137405000"
"10544",2022-04-05,1,"137405000"
"10545",2022-04-06,6,"137405000"
"10546",2022-04-07,2,"137405000"
"10547",2022-04-08,2,"137405000"
"10548",2022-04-09,2,"137405000"
"10549",2022-04-10,1,"137405000"
"10550",2022-04-11,1,"137405000"
"10551",2022-04-12,1,"137405000"
"10552",2022-04-13,2,"137405000"
"10553",2022-04-14,0,"137405000"
"10554",2022-04-15,1,"137405000"
"10555",2022-04-16,0,"137405000"
"10556",2022-04-17,0,"137405000"
"10557",2022-04-18,1,"137405000"
"10558",2022-04-19,2,"137405000"
"10559",2022-04-20,1,"137405000"
"10560",2022-04-21,1,"137405000"
"10561",2022-04-22,2,"137405000"
"10562",2022-04-23,1,"137405000"
"10563",2022-04-24,4,"137405000"
"10564",2022-04-25,1,"137405000"
"10565",2022-04-26,0,"137405000"
"10566",2022-04-27,0,"137405000"
"10567",2022-04-28,0,"137405000"
"10568",2022-04-29,0,"137405000"
"10569",2022-04-30,1,"137405000"
"10570",2022-05-01,3,"137405000"
"10571",2022-05-02,2,"137405000"
"10572",2022-05-03,1,"137405000"
"10573",2022-05-04,2,"137405000"
"10574",2022-05-05,0,"137405000"
"10575",2022-05-06,2,"137405000"
"10576",2022-05-07,3,"137405000"
"10577",2022-05-08,0,"137405000"
"10578",2022-05-09,0,"137405000"
"10579",2022-05-10,0,"137405000"
"10580",2022-05-11,3,"137405000"
"10581",2022-05-12,0,"137405000"
"10582",2022-05-13,1,"137405000"
"10583",2022-05-14,0,"137405000"
"10584",2022-05-15,1,"137405000"
"10585",2021-11-01,37,"137501000"
"10586",2021-11-02,13,"137501000"
"10587",2021-11-03,11,"137501000"
"10588",2021-11-04,20,"137501000"
"10589",2021-11-05,36,"137501000"
"10590",2021-11-06,26,"137501000"
"10591",2021-11-07,33,"137501000"
"10592",2021-11-08,15,"137501000"
"10593",2021-11-09,16,"137501000"
"10594",2021-11-10,31,"137501000"
"10595",2021-11-11,14,"137501000"
"10596",2021-11-12,18,"137501000"
"10597",2021-11-13,9,"137501000"
"10598",2021-11-14,20,"137501000"
"10599",2021-11-15,14,"137501000"
"10600",2021-11-16,9,"137501000"
"10601",2021-11-17,15,"137501000"
"10602",2021-11-18,25,"137501000"
"10603",2021-11-19,46,"137501000"
"10604",2021-11-20,25,"137501000"
"10605",2021-11-21,30,"137501000"
"10606",2021-11-22,6,"137501000"
"10607",2021-11-23,19,"137501000"
"10608",2021-11-24,14,"137501000"
"10609",2021-11-25,14,"137501000"
"10610",2021-11-26,15,"137501000"
"10611",2021-11-27,9,"137501000"
"10612",2021-11-28,11,"137501000"
"10613",2021-11-29,9,"137501000"
"10614",2021-11-30,5,"137501000"
"10615",2021-12-01,9,"137501000"
"10616",2021-12-02,6,"137501000"
"10617",2021-12-03,10,"137501000"
"10618",2021-12-04,7,"137501000"
"10619",2021-12-05,8,"137501000"
"10620",2021-12-06,6,"137501000"
"10621",2021-12-07,3,"137501000"
"10622",2021-12-08,5,"137501000"
"10623",2021-12-09,9,"137501000"
"10624",2021-12-10,3,"137501000"
"10625",2021-12-11,5,"137501000"
"10626",2021-12-12,8,"137501000"
"10627",2021-12-13,6,"137501000"
"10628",2021-12-14,7,"137501000"
"10629",2021-12-15,5,"137501000"
"10630",2021-12-16,6,"137501000"
"10631",2021-12-17,22,"137501000"
"10632",2021-12-18,7,"137501000"
"10633",2021-12-19,3,"137501000"
"10634",2021-12-20,2,"137501000"
"10635",2021-12-21,5,"137501000"
"10636",2021-12-22,7,"137501000"
"10637",2021-12-23,7,"137501000"
"10638",2021-12-24,9,"137501000"
"10639",2021-12-25,6,"137501000"
"10640",2021-12-26,8,"137501000"
"10641",2021-12-27,7,"137501000"
"10642",2021-12-28,10,"137501000"
"10643",2021-12-29,32,"137501000"
"10644",2021-12-30,71,"137501000"
"10645",2021-12-31,101,"137501000"
"10646",2022-01-01,140,"137501000"
"10647",2022-01-02,182,"137501000"
"10648",2022-01-03,154,"137501000"
"10649",2022-01-04,192,"137501000"
"10650",2022-01-05,463,"137501000"
"10651",2022-01-06,880,"137501000"
"10652",2022-01-07,876,"137501000"
"10653",2022-01-08,894,"137501000"
"10654",2022-01-09,1010,"137501000"
"10655",2022-01-10,1299,"137501000"
"10656",2022-01-11,1368,"137501000"
"10657",2022-01-12,1005,"137501000"
"10658",2022-01-13,1189,"137501000"
"10659",2022-01-14,1041,"137501000"
"10660",2022-01-15,1212,"137501000"
"10661",2022-01-16,934,"137501000"
"10662",2022-01-17,734,"137501000"
"10663",2022-01-18,700,"137501000"
"10664",2022-01-19,458,"137501000"
"10665",2022-01-20,420,"137501000"
"10666",2022-01-21,373,"137501000"
"10667",2022-01-22,303,"137501000"
"10668",2022-01-23,213,"137501000"
"10669",2022-01-24,167,"137501000"
"10670",2022-01-25,111,"137501000"
"10671",2022-01-26,112,"137501000"
"10672",2022-01-27,74,"137501000"
"10673",2022-01-28,123,"137501000"
"10674",2022-01-29,182,"137501000"
"10675",2022-01-30,88,"137501000"
"10676",2022-01-31,240,"137501000"
"10677",2022-02-01,66,"137501000"
"10678",2022-02-02,107,"137501000"
"10679",2022-02-03,43,"137501000"
"10680",2022-02-04,94,"137501000"
"10681",2022-02-05,43,"137501000"
"10682",2022-02-06,56,"137501000"
"10683",2022-02-07,44,"137501000"
"10684",2022-02-08,29,"137501000"
"10685",2022-02-09,31,"137501000"
"10686",2022-02-10,33,"137501000"
"10687",2022-02-11,24,"137501000"
"10688",2022-02-12,29,"137501000"
"10689",2022-02-13,31,"137501000"
"10690",2022-02-14,22,"137501000"
"10691",2022-02-15,16,"137501000"
"10692",2022-02-16,25,"137501000"
"10693",2022-02-17,26,"137501000"
"10694",2022-02-18,22,"137501000"
"10695",2022-02-19,24,"137501000"
"10696",2022-02-20,16,"137501000"
"10697",2022-02-21,16,"137501000"
"10698",2022-02-22,15,"137501000"
"10699",2022-02-23,21,"137501000"
"10700",2022-02-24,16,"137501000"
"10701",2022-02-25,14,"137501000"
"10702",2022-02-26,23,"137501000"
"10703",2022-02-27,18,"137501000"
"10704",2022-02-28,15,"137501000"
"10705",2022-03-01,16,"137501000"
"10706",2022-03-02,7,"137501000"
"10707",2022-03-03,16,"137501000"
"10708",2022-03-04,8,"137501000"
"10709",2022-03-05,18,"137501000"
"10710",2022-03-06,12,"137501000"
"10711",2022-03-07,8,"137501000"
"10712",2022-03-08,12,"137501000"
"10713",2022-03-09,17,"137501000"
"10714",2022-03-10,19,"137501000"
"10715",2022-03-11,8,"137501000"
"10716",2022-03-12,16,"137501000"
"10717",2022-03-13,18,"137501000"
"10718",2022-03-14,15,"137501000"
"10719",2022-03-15,16,"137501000"
"10720",2022-03-16,7,"137501000"
"10721",2022-03-17,15,"137501000"
"10722",2022-03-18,13,"137501000"
"10723",2022-03-19,13,"137501000"
"10724",2022-03-20,22,"137501000"
"10725",2022-03-21,15,"137501000"
"10726",2022-03-22,5,"137501000"
"10727",2022-03-23,12,"137501000"
"10728",2022-03-24,14,"137501000"
"10729",2022-03-25,11,"137501000"
"10730",2022-03-26,18,"137501000"
"10731",2022-03-27,2,"137501000"
"10732",2022-03-28,10,"137501000"
"10733",2022-03-29,10,"137501000"
"10734",2022-03-30,12,"137501000"
"10735",2022-03-31,12,"137501000"
"10736",2022-04-01,9,"137501000"
"10737",2022-04-02,20,"137501000"
"10738",2022-04-03,17,"137501000"
"10739",2022-04-04,14,"137501000"
"10740",2022-04-05,12,"137501000"
"10741",2022-04-06,8,"137501000"
"10742",2022-04-07,11,"137501000"
"10743",2022-04-08,12,"137501000"
"10744",2022-04-09,11,"137501000"
"10745",2022-04-10,20,"137501000"
"10746",2022-04-11,7,"137501000"
"10747",2022-04-12,9,"137501000"
"10748",2022-04-13,7,"137501000"
"10749",2022-04-14,9,"137501000"
"10750",2022-04-15,8,"137501000"
"10751",2022-04-16,16,"137501000"
"10752",2022-04-17,4,"137501000"
"10753",2022-04-18,6,"137501000"
"10754",2022-04-19,5,"137501000"
"10755",2022-04-20,11,"137501000"
"10756",2022-04-21,9,"137501000"
"10757",2022-04-22,13,"137501000"
"10758",2022-04-23,5,"137501000"
"10759",2022-04-24,6,"137501000"
"10760",2022-04-25,8,"137501000"
"10761",2022-04-26,6,"137501000"
"10762",2022-04-27,7,"137501000"
"10763",2022-04-28,8,"137501000"
"10764",2022-04-29,7,"137501000"
"10765",2022-04-30,7,"137501000"
"10766",2022-05-01,7,"137501000"
"10767",2022-05-02,12,"137501000"
"10768",2022-05-03,6,"137501000"
"10769",2022-05-04,3,"137501000"
"10770",2022-05-05,4,"137501000"
"10771",2022-05-06,8,"137501000"
"10772",2022-05-07,6,"137501000"
"10773",2022-05-08,2,"137501000"
"10774",2022-05-09,5,"137501000"
"10775",2022-05-10,1,"137501000"
"10776",2022-05-11,5,"137501000"
"10777",2022-05-12,5,"137501000"
"10778",2022-05-13,5,"137501000"
"10779",2022-05-14,9,"137501000"
"10780",2022-05-15,6,"137501000"
"10781",2021-11-01,10,"137502000"
"10782",2021-11-02,7,"137502000"
"10783",2021-11-03,2,"137502000"
"10784",2021-11-04,1,"137502000"
"10785",2021-11-05,19,"137502000"
"10786",2021-11-06,5,"137502000"
"10787",2021-11-07,2,"137502000"
"10788",2021-11-08,3,"137502000"
"10789",2021-11-09,6,"137502000"
"10790",2021-11-10,8,"137502000"
"10791",2021-11-11,11,"137502000"
"10792",2021-11-12,39,"137502000"
"10793",2021-11-13,3,"137502000"
"10794",2021-11-14,14,"137502000"
"10795",2021-11-15,2,"137502000"
"10796",2021-11-16,1,"137502000"
"10797",2021-11-17,14,"137502000"
"10798",2021-11-18,8,"137502000"
"10799",2021-11-19,7,"137502000"
"10800",2021-11-20,1,"137502000"
"10801",2021-11-21,5,"137502000"
"10802",2021-11-22,3,"137502000"
"10803",2021-11-23,2,"137502000"
"10804",2021-11-24,0,"137502000"
"10805",2021-11-25,2,"137502000"
"10806",2021-11-26,7,"137502000"
"10807",2021-11-27,2,"137502000"
"10808",2021-11-28,5,"137502000"
"10809",2021-11-29,1,"137502000"
"10810",2021-11-30,1,"137502000"
"10811",2021-12-01,0,"137502000"
"10812",2021-12-02,0,"137502000"
"10813",2021-12-03,1,"137502000"
"10814",2021-12-04,3,"137502000"
"10815",2021-12-05,0,"137502000"
"10816",2021-12-06,2,"137502000"
"10817",2021-12-07,2,"137502000"
"10818",2021-12-08,4,"137502000"
"10819",2021-12-09,7,"137502000"
"10820",2021-12-10,0,"137502000"
"10821",2021-12-11,3,"137502000"
"10822",2021-12-12,1,"137502000"
"10823",2021-12-13,2,"137502000"
"10824",2021-12-14,1,"137502000"
"10825",2021-12-15,6,"137502000"
"10826",2021-12-16,0,"137502000"
"10827",2021-12-17,6,"137502000"
"10828",2021-12-18,3,"137502000"
"10829",2021-12-19,0,"137502000"
"10830",2021-12-20,1,"137502000"
"10831",2021-12-21,0,"137502000"
"10832",2021-12-22,5,"137502000"
"10833",2021-12-23,0,"137502000"
"10834",2021-12-24,2,"137502000"
"10835",2021-12-25,2,"137502000"
"10836",2021-12-26,3,"137502000"
"10837",2021-12-27,1,"137502000"
"10838",2021-12-28,2,"137502000"
"10839",2021-12-29,23,"137502000"
"10840",2021-12-30,13,"137502000"
"10841",2021-12-31,71,"137502000"
"10842",2022-01-01,58,"137502000"
"10843",2022-01-02,86,"137502000"
"10844",2022-01-03,104,"137502000"
"10845",2022-01-04,92,"137502000"
"10846",2022-01-05,105,"137502000"
"10847",2022-01-06,164,"137502000"
"10848",2022-01-07,552,"137502000"
"10849",2022-01-08,214,"137502000"
"10850",2022-01-09,186,"137502000"
"10851",2022-01-10,467,"137502000"
"10852",2022-01-11,777,"137502000"
"10853",2022-01-12,259,"137502000"
"10854",2022-01-13,325,"137502000"
"10855",2022-01-14,354,"137502000"
"10856",2022-01-15,626,"137502000"
"10857",2022-01-16,316,"137502000"
"10858",2022-01-17,100,"137502000"
"10859",2022-01-18,261,"137502000"
"10860",2022-01-19,79,"137502000"
"10861",2022-01-20,295,"137502000"
"10862",2022-01-21,114,"137502000"
"10863",2022-01-22,52,"137502000"
"10864",2022-01-23,45,"137502000"
"10865",2022-01-24,31,"137502000"
"10866",2022-01-25,25,"137502000"
"10867",2022-01-26,10,"137502000"
"10868",2022-01-27,25,"137502000"
"10869",2022-01-28,45,"137502000"
"10870",2022-01-29,32,"137502000"
"10871",2022-01-30,18,"137502000"
"10872",2022-01-31,64,"137502000"
"10873",2022-02-01,20,"137502000"
"10874",2022-02-02,28,"137502000"
"10875",2022-02-03,14,"137502000"
"10876",2022-02-04,16,"137502000"
"10877",2022-02-05,7,"137502000"
"10878",2022-02-06,37,"137502000"
"10879",2022-02-07,15,"137502000"
"10880",2022-02-08,9,"137502000"
"10881",2022-02-09,4,"137502000"
"10882",2022-02-10,8,"137502000"
"10883",2022-02-11,5,"137502000"
"10884",2022-02-12,4,"137502000"
"10885",2022-02-13,10,"137502000"
"10886",2022-02-14,7,"137502000"
"10887",2022-02-15,7,"137502000"
"10888",2022-02-16,5,"137502000"
"10889",2022-02-17,9,"137502000"
"10890",2022-02-18,7,"137502000"
"10891",2022-02-19,7,"137502000"
"10892",2022-02-20,6,"137502000"
"10893",2022-02-21,8,"137502000"
"10894",2022-02-22,5,"137502000"
"10895",2022-02-23,8,"137502000"
"10896",2022-02-24,6,"137502000"
"10897",2022-02-25,4,"137502000"
"10898",2022-02-26,3,"137502000"
"10899",2022-02-27,6,"137502000"
"10900",2022-02-28,5,"137502000"
"10901",2022-03-01,4,"137502000"
"10902",2022-03-02,3,"137502000"
"10903",2022-03-03,5,"137502000"
"10904",2022-03-04,2,"137502000"
"10905",2022-03-05,5,"137502000"
"10906",2022-03-06,2,"137502000"
"10907",2022-03-07,3,"137502000"
"10908",2022-03-08,1,"137502000"
"10909",2022-03-09,1,"137502000"
"10910",2022-03-10,1,"137502000"
"10911",2022-03-11,7,"137502000"
"10912",2022-03-12,3,"137502000"
"10913",2022-03-13,0,"137502000"
"10914",2022-03-14,2,"137502000"
"10915",2022-03-15,6,"137502000"
"10916",2022-03-16,8,"137502000"
"10917",2022-03-17,3,"137502000"
"10918",2022-03-18,4,"137502000"
"10919",2022-03-19,3,"137502000"
"10920",2022-03-20,4,"137502000"
"10921",2022-03-21,2,"137502000"
"10922",2022-03-22,2,"137502000"
"10923",2022-03-23,1,"137502000"
"10924",2022-03-24,5,"137502000"
"10925",2022-03-25,1,"137502000"
"10926",2022-03-26,6,"137502000"
"10927",2022-03-27,2,"137502000"
"10928",2022-03-28,2,"137502000"
"10929",2022-03-29,1,"137502000"
"10930",2022-03-30,3,"137502000"
"10931",2022-03-31,4,"137502000"
"10932",2022-04-01,1,"137502000"
"10933",2022-04-02,3,"137502000"
"10934",2022-04-03,5,"137502000"
"10935",2022-04-04,6,"137502000"
"10936",2022-04-05,0,"137502000"
"10937",2022-04-06,3,"137502000"
"10938",2022-04-07,1,"137502000"
"10939",2022-04-08,1,"137502000"
"10940",2022-04-09,7,"137502000"
"10941",2022-04-10,0,"137502000"
"10942",2022-04-11,3,"137502000"
"10943",2022-04-12,1,"137502000"
"10944",2022-04-13,3,"137502000"
"10945",2022-04-14,2,"137502000"
"10946",2022-04-15,4,"137502000"
"10947",2022-04-16,4,"137502000"
"10948",2022-04-17,1,"137502000"
"10949",2022-04-18,0,"137502000"
"10950",2022-04-19,0,"137502000"
"10951",2022-04-20,4,"137502000"
"10952",2022-04-21,0,"137502000"
"10953",2022-04-22,1,"137502000"
"10954",2022-04-23,1,"137502000"
"10955",2022-04-24,1,"137502000"
"10956",2022-04-25,1,"137502000"
"10957",2022-04-26,0,"137502000"
"10958",2022-04-27,1,"137502000"
"10959",2022-04-28,0,"137502000"
"10960",2022-04-29,1,"137502000"
"10961",2022-04-30,0,"137502000"
"10962",2022-05-01,2,"137502000"
"10963",2022-05-02,0,"137502000"
"10964",2022-05-03,0,"137502000"
"10965",2022-05-04,1,"137502000"
"10966",2022-05-05,2,"137502000"
"10967",2022-05-06,1,"137502000"
"10968",2022-05-07,0,"137502000"
"10969",2022-05-08,0,"137502000"
"10970",2022-05-09,1,"137502000"
"10971",2022-05-10,0,"137502000"
"10972",2022-05-11,0,"137502000"
"10973",2022-05-12,0,"137502000"
"10974",2022-05-13,3,"137502000"
"10975",2022-05-14,1,"137502000"
"10976",2022-05-15,1,"137502000"
"10977",2021-11-01,1,"137503000"
"10978",2021-11-02,3,"137503000"
"10979",2021-11-03,0,"137503000"
"10980",2021-11-04,1,"137503000"
"10981",2021-11-05,1,"137503000"
"10982",2021-11-06,2,"137503000"
"10983",2021-11-07,3,"137503000"
"10984",2021-11-08,1,"137503000"
"10985",2021-11-09,0,"137503000"
"10986",2021-11-10,1,"137503000"
"10987",2021-11-11,4,"137503000"
"10988",2021-11-12,6,"137503000"
"10989",2021-11-13,3,"137503000"
"10990",2021-11-14,2,"137503000"
"10991",2021-11-15,3,"137503000"
"10992",2021-11-16,2,"137503000"
"10993",2021-11-17,1,"137503000"
"10994",2021-11-18,1,"137503000"
"10995",2021-11-19,4,"137503000"
"10996",2021-11-20,2,"137503000"
"10997",2021-11-21,1,"137503000"
"10998",2021-11-22,2,"137503000"
"10999",2021-11-23,2,"137503000"
"11000",2021-11-24,0,"137503000"
"11001",2021-11-25,1,"137503000"
"11002",2021-11-26,1,"137503000"
"11003",2021-11-27,3,"137503000"
"11004",2021-11-28,4,"137503000"
"11005",2021-11-29,1,"137503000"
"11006",2021-11-30,1,"137503000"
"11007",2021-12-01,0,"137503000"
"11008",2021-12-02,4,"137503000"
"11009",2021-12-03,1,"137503000"
"11010",2021-12-04,2,"137503000"
"11011",2021-12-05,1,"137503000"
"11012",2021-12-06,0,"137503000"
"11013",2021-12-07,0,"137503000"
"11014",2021-12-08,8,"137503000"
"11015",2021-12-09,2,"137503000"
"11016",2021-12-10,1,"137503000"
"11017",2021-12-11,0,"137503000"
"11018",2021-12-12,1,"137503000"
"11019",2021-12-13,0,"137503000"
"11020",2021-12-14,0,"137503000"
"11021",2021-12-15,0,"137503000"
"11022",2021-12-16,1,"137503000"
"11023",2021-12-17,2,"137503000"
"11024",2021-12-18,0,"137503000"
"11025",2021-12-19,1,"137503000"
"11026",2021-12-20,1,"137503000"
"11027",2021-12-21,0,"137503000"
"11028",2021-12-22,1,"137503000"
"11029",2021-12-23,0,"137503000"
"11030",2021-12-24,1,"137503000"
"11031",2021-12-25,7,"137503000"
"11032",2021-12-26,5,"137503000"
"11033",2021-12-27,1,"137503000"
"11034",2021-12-28,5,"137503000"
"11035",2021-12-29,10,"137503000"
"11036",2021-12-30,39,"137503000"
"11037",2021-12-31,48,"137503000"
"11038",2022-01-01,90,"137503000"
"11039",2022-01-02,71,"137503000"
"11040",2022-01-03,97,"137503000"
"11041",2022-01-04,31,"137503000"
"11042",2022-01-05,55,"137503000"
"11043",2022-01-06,84,"137503000"
"11044",2022-01-07,267,"137503000"
"11045",2022-01-08,235,"137503000"
"11046",2022-01-09,123,"137503000"
"11047",2022-01-10,171,"137503000"
"11048",2022-01-11,166,"137503000"
"11049",2022-01-12,311,"137503000"
"11050",2022-01-13,284,"137503000"
"11051",2022-01-14,323,"137503000"
"11052",2022-01-15,318,"137503000"
"11053",2022-01-16,98,"137503000"
"11054",2022-01-17,142,"137503000"
"11055",2022-01-18,59,"137503000"
"11056",2022-01-19,99,"137503000"
"11057",2022-01-20,116,"137503000"
"11058",2022-01-21,54,"137503000"
"11059",2022-01-22,32,"137503000"
"11060",2022-01-23,32,"137503000"
"11061",2022-01-24,28,"137503000"
"11062",2022-01-25,14,"137503000"
"11063",2022-01-26,22,"137503000"
"11064",2022-01-27,28,"137503000"
"11065",2022-01-28,32,"137503000"
"11066",2022-01-29,23,"137503000"
"11067",2022-01-30,25,"137503000"
"11068",2022-01-31,40,"137503000"
"11069",2022-02-01,20,"137503000"
"11070",2022-02-02,28,"137503000"
"11071",2022-02-03,13,"137503000"
"11072",2022-02-04,19,"137503000"
"11073",2022-02-05,10,"137503000"
"11074",2022-02-06,24,"137503000"
"11075",2022-02-07,19,"137503000"
"11076",2022-02-08,5,"137503000"
"11077",2022-02-09,23,"137503000"
"11078",2022-02-10,5,"137503000"
"11079",2022-02-11,4,"137503000"
"11080",2022-02-12,1,"137503000"
"11081",2022-02-13,2,"137503000"
"11082",2022-02-14,5,"137503000"
"11083",2022-02-15,2,"137503000"
"11084",2022-02-16,4,"137503000"
"11085",2022-02-17,5,"137503000"
"11086",2022-02-18,8,"137503000"
"11087",2022-02-19,2,"137503000"
"11088",2022-02-20,1,"137503000"
"11089",2022-02-21,3,"137503000"
"11090",2022-02-22,0,"137503000"
"11091",2022-02-23,3,"137503000"
"11092",2022-02-24,3,"137503000"
"11093",2022-02-25,5,"137503000"
"11094",2022-02-26,3,"137503000"
"11095",2022-02-27,2,"137503000"
"11096",2022-02-28,2,"137503000"
"11097",2022-03-01,2,"137503000"
"11098",2022-03-02,2,"137503000"
"11099",2022-03-03,3,"137503000"
"11100",2022-03-04,3,"137503000"
"11101",2022-03-05,1,"137503000"
"11102",2022-03-06,1,"137503000"
"11103",2022-03-07,0,"137503000"
"11104",2022-03-08,0,"137503000"
"11105",2022-03-09,2,"137503000"
"11106",2022-03-10,6,"137503000"
"11107",2022-03-11,0,"137503000"
"11108",2022-03-12,1,"137503000"
"11109",2022-03-13,1,"137503000"
"11110",2022-03-14,0,"137503000"
"11111",2022-03-15,2,"137503000"
"11112",2022-03-16,1,"137503000"
"11113",2022-03-17,0,"137503000"
"11114",2022-03-18,0,"137503000"
"11115",2022-03-19,3,"137503000"
"11116",2022-03-20,1,"137503000"
"11117",2022-03-21,2,"137503000"
"11118",2022-03-22,3,"137503000"
"11119",2022-03-23,2,"137503000"
"11120",2022-03-24,0,"137503000"
"11121",2022-03-25,4,"137503000"
"11122",2022-03-26,2,"137503000"
"11123",2022-03-27,0,"137503000"
"11124",2022-03-28,0,"137503000"
"11125",2022-03-29,1,"137503000"
"11126",2022-03-30,3,"137503000"
"11127",2022-03-31,0,"137503000"
"11128",2022-04-01,2,"137503000"
"11129",2022-04-02,2,"137503000"
"11130",2022-04-03,1,"137503000"
"11131",2022-04-04,0,"137503000"
"11132",2022-04-05,0,"137503000"
"11133",2022-04-06,3,"137503000"
"11134",2022-04-07,0,"137503000"
"11135",2022-04-08,0,"137503000"
"11136",2022-04-09,1,"137503000"
"11137",2022-04-10,0,"137503000"
"11138",2022-04-11,0,"137503000"
"11139",2022-04-12,1,"137503000"
"11140",2022-04-13,1,"137503000"
"11141",2022-04-14,1,"137503000"
"11142",2022-04-15,2,"137503000"
"11143",2022-04-16,2,"137503000"
"11144",2022-04-17,1,"137503000"
"11145",2022-04-18,1,"137503000"
"11146",2022-04-19,0,"137503000"
"11147",2022-04-20,0,"137503000"
"11148",2022-04-21,0,"137503000"
"11149",2022-04-22,1,"137503000"
"11150",2022-04-23,2,"137503000"
"11151",2022-04-24,0,"137503000"
"11152",2022-04-25,1,"137503000"
"11153",2022-04-26,1,"137503000"
"11154",2022-04-27,1,"137503000"
"11155",2022-04-28,1,"137503000"
"11156",2022-04-29,0,"137503000"
"11157",2022-04-30,2,"137503000"
"11158",2022-05-01,1,"137503000"
"11159",2022-05-02,1,"137503000"
"11160",2022-05-03,2,"137503000"
"11161",2022-05-04,0,"137503000"
"11162",2022-05-05,0,"137503000"
"11163",2022-05-06,1,"137503000"
"11164",2022-05-07,1,"137503000"
"11165",2022-05-08,0,"137503000"
"11166",2022-05-09,1,"137503000"
"11167",2022-05-10,1,"137503000"
"11168",2022-05-11,0,"137503000"
"11169",2022-05-12,0,"137503000"
"11170",2022-05-13,2,"137503000"
"11171",2022-05-14,0,"137503000"
"11172",2022-05-15,0,"137503000"
"11173",2021-11-01,31,"137504000"
"11174",2021-11-02,6,"137504000"
"11175",2021-11-03,23,"137504000"
"11176",2021-11-04,29,"137504000"
"11177",2021-11-05,16,"137504000"
"11178",2021-11-06,17,"137504000"
"11179",2021-11-07,13,"137504000"
"11180",2021-11-08,17,"137504000"
"11181",2021-11-09,2,"137504000"
"11182",2021-11-10,11,"137504000"
"11183",2021-11-11,15,"137504000"
"11184",2021-11-12,13,"137504000"
"11185",2021-11-13,26,"137504000"
"11186",2021-11-14,13,"137504000"
"11187",2021-11-15,16,"137504000"
"11188",2021-11-16,1,"137504000"
"11189",2021-11-17,14,"137504000"
"11190",2021-11-18,6,"137504000"
"11191",2021-11-19,10,"137504000"
"11192",2021-11-20,11,"137504000"
"11193",2021-11-21,7,"137504000"
"11194",2021-11-22,13,"137504000"
"11195",2021-11-23,2,"137504000"
"11196",2021-11-24,4,"137504000"
"11197",2021-11-25,10,"137504000"
"11198",2021-11-26,10,"137504000"
"11199",2021-11-27,5,"137504000"
"11200",2021-11-28,7,"137504000"
"11201",2021-11-29,7,"137504000"
"11202",2021-11-30,0,"137504000"
"11203",2021-12-01,3,"137504000"
"11204",2021-12-02,2,"137504000"
"11205",2021-12-03,0,"137504000"
"11206",2021-12-04,4,"137504000"
