region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
133900000,2021-03-08,,nowcast,1.073611365,1.111341679,0.1352206314,0.9909918589,1.040954128,1.059488448,1.093245294,1.140123361,1.336290996
133900000,2021-03-09,,nowcast,1.070546039,1.102896115,0.1242830884,0.985344777,1.038201689,1.057158482,1.088731257,1.130755694,1.31774209
133900000,2021-03-10,,nowcast,1.066734559,1.093210575,0.1125573413,0.9770983043,1.034673264,1.053639405,1.083179948,1.1217875,1.291692421
133900000,2021-03-11,,nowcast,1.062972249,1.082644681,0.101504289,0.9675847963,1.030400432,1.050170608,1.077089043,1.112624543,1.259507504
133900000,2021-03-12,,nowcast,1.058446485,1.071548782,0.0923838744,0.9559534202,1.025250936,1.046305651,1.072516157,1.103458148,1.228187486
133900000,2021-03-13,,nowcast,1.053567707,1.060241272,0.08618371604,0.9381568853,1.019202695,1.041342075,1.066583519,1.094269929,1.199916644
133900000,2021-03-14,,nowcast,1.048295842,1.048996659,0.08346431484,0.9203606363,1.010765381,1.035704468,1.061125948,1.086036394,1.179956484
133900000,2021-03-15,,nowcast,1.043348458,1.038040983,0.08416093555,0.8978565732,1.000618691,1.029954467,1.055990645,1.079238685,1.161919135
133900000,2021-03-16,,nowcast,1.038337115,1.02755214,0.08761842038,0.8728957551,0.9900864318,1.023761789,1.051397742,1.073867291,1.149518591
133900000,2021-03-17,,nowcast,1.033192066,1.017663815,0.09292746045,0.84682978,0.9798116471,1.016443726,1.047280653,1.069491364,1.140877596
133900000,2021-03-18,,nowcast,1.028398395,1.008471848,0.09927227948,0.8258901678,0.9674145833,1.009129132,1.043517411,1.066037473,1.13303993
133900000,2021-03-19,,nowcast,1.024127834,1.000041395,0.1060781777,0.8025100695,0.9552155445,1.002350604,1.040112848,1.063116108,1.129070468
133900000,2021-03-20,,nowcast,1.019739492,0.9924133104,0.1129982446,0.7822402071,0.9445187177,0.9963003235,1.037941959,1.06100761,1.12784607
133900000,2021-03-21,,nowcast,1.016806123,0.9856089587,0.119846151,0.7584773828,0.9326748678,0.990168714,1.035597236,1.059772916,1.126093466
133900000,2021-03-22,,nowcast,1.013586179,0.9796335944,0.1265349243,0.7355427529,0.9216192468,0.9856983258,1.034037307,1.059408344,1.128397437
133900000,2021-03-23,,nowcast,1.0110229,0.9744790719,0.133038228,0.7175641779,0.9128680884,0.9815858947,1.032859769,1.058749648,1.129731971
133900000,2021-03-24,,nowcast,1.008790118,0.9701265968,0.1393722427,0.6968942223,0.9054326612,0.9770877506,1.031890685,1.058487697,1.13253457
133900000,2021-03-25,,nowcast,1.007985553,0.9665497755,0.1455915014,0.6802029826,0.8991954596,0.9746207726,1.031630006,1.058440368,1.134670448
133900000,2021-03-26,,nowcast,1.00716689,0.9637177123,0.1517922153,0.6658742555,0.8933533917,0.9718333577,1.031655096,1.058692885,1.138923158
133900000,2021-03-27,,nowcast,1.006742463,0.9615977038,0.1581170356,0.6499246206,0.8887141089,0.9709770724,1.031748639,1.05982119,1.144525773
133900000,2021-03-28,,forecast,1.006958898,0.9601572845,0.1647550157,0.6384261677,0.8862508103,0.9697343271,1.032258747,1.060745529,1.152030419
133900000,2021-03-29,,forecast,1.006718265,0.9593657819,0.1719342753,0.6257646381,0.8834546968,0.9691319831,1.032652325,1.06208764,1.161432765
133900000,2021-03-30,,forecast,1.007708939,0.9591957734,0.1799130376,0.6136952393,0.8789910213,0.9684659446,1.033595782,1.063101028,1.172979908
133900000,2021-03-31,,forecast,1.008433963,0.9596245526,0.1889728263,0.6000851647,0.8764815602,0.968129849,1.034426327,1.064573791,1.186004811
133900000,2021-04-01,,forecast,1.009445292,0.9606351677,0.1994022927,0.5884674638,0.8739215756,0.968224316,1.0358136,1.066064973,1.198321128
133900000,2021-04-02,,forecast,1.010582935,0.9622166465,0.2114703748,0.5764720405,0.8718289594,0.9689467301,1.037224061,1.067952193,1.211889988
133900000,2021-04-03,,forecast,1.011985369,0.964363781,0.2254356882,0.565930739,0.8699592666,0.9705597963,1.038350099,1.069729323,1.227519101
133900000,2021-04-04,,forecast,1.012863347,0.9670769709,0.2416431186,0.5527537978,0.8680173506,0.9714386616,1.039218523,1.071881883,1.24547709
133900000,2021-04-05,,forecast,1.014187878,0.9703611371,0.260665631,0.5391026345,0.8671604892,0.9720539545,1.040267165,1.073721466,1.268285391
133900000,2021-04-06,,forecast,1.015364034,0.9742209529,0.2833478014,0.5244932024,0.864995661,0.9726347937,1.041197305,1.07608404,1.287566545
133900000,2021-04-07,,forecast,1.016212862,0.9786500982,0.3106084512,0.5150136494,0.8629672251,0.9728616933,1.041628808,1.077792445,1.309205749
133900000,2021-04-08,,forecast,1.016785799,0.9836159785,0.3429780178,0.5071450606,0.8609060577,0.9734004151,1.04218438,1.079433392,1.328755597
133900000,2021-04-09,,forecast,1.017249195,0.989046865,0.3800467165,0.5023912727,0.8575375262,0.973108988,1.043695593,1.080978595,1.347968852
133900000,2021-04-10,,forecast,1.017791686,0.994832012,0.4202058262,0.4929153871,0.8560851283,0.974030145,1.044328462,1.082661948,1.370144265
133900000,2021-04-11,,forecast,1.019013143,1.000842458,0.4610716291,0.4831555174,0.8527667205,0.9751869245,1.045434503,1.084842157,1.394879875
133900000,2021-04-12,,forecast,1.019013143,1.000842458,0.4610716291,0.4831555174,0.8527667205,0.9751869245,1.045434503,1.084842157,1.394879875
133900000,2021-04-13,,forecast,1.019013143,1.000842458,0.4610716291,0.4831555174,0.8527667205,0.9751869245,1.045434503,1.084842157,1.394879875
133900000,2021-04-14,,forecast,1.019013143,1.000842458,0.4610716291,0.4831555174,0.8527667205,0.9751869245,1.045434503,1.084842157,1.394879875
133900000,2021-04-15,,forecast,1.019013143,1.000842458,0.4610716291,0.4831555174,0.8527667205,0.9751869245,1.045434503,1.084842157,1.394879875
133900000,2021-04-16,,forecast,1.019013143,1.000842458,0.4610716291,0.4831555174,0.8527667205,0.9751869245,1.045434503,1.084842157,1.394879875
133900000,2021-04-17,,forecast,1.019013143,1.000842458,0.4610716291,0.4831555174,0.8527667205,0.9751869245,1.045434503,1.084842157,1.394879875
133900000,2021-04-18,,forecast,1.019013143,1.000842458,0.4610716291,0.4831555174,0.8527667205,0.9751869245,1.045434503,1.084842157,1.394879875
137401000,2020-12-12,,nowcast,0.7771709962,0.7753782724,0.129358592,0.5643175692,0.6904644078,0.7434209258,0.8085556334,0.8603229351,0.9861101262
137401000,2020-12-13,,nowcast,0.7877890106,0.7854143787,0.1184921974,0.5897599456,0.7077489873,0.7568489303,0.8165954335,0.8637766544,0.9766947404
137401000,2020-12-14,,nowcast,0.7997207337,0.7966637644,0.1078593075,0.6154094448,0.7251840627,0.7712245885,0.8257701326,0.8680626737,0.9709631508
137401000,2020-12-15,,nowcast,0.8115300297,0.8090928051,0.09751147079,0.6435319845,0.745387904,0.7865152253,0.8359099316,0.8742643151,0.9646735843
137401000,2020-12-16,,nowcast,0.8251104263,0.8226360776,0.08755676471,0.6750784143,0.7650438958,0.8019295204,0.8472980494,0.881604438,0.9630324167
137401000,2020-12-17,,nowcast,0.8394045665,0.8371916746,0.07816825807,0.707240746,0.7853092931,0.8187769288,0.8593086155,0.8900493564,0.9627752549
137401000,2020-12-18,,nowcast,0.8544627895,0.8526181269,0.06959288649,0.7370598799,0.8062105759,0.8357727414,0.8721326652,0.8997967088,0.9635503285
137401000,2020-12-19,,nowcast,0.8700421617,0.8687335844,0.06215606445,0.7659253724,0.8271518402,0.8545399399,0.8853248803,0.9111912574,0.9685040272
137401000,2020-12-20,,nowcast,0.8864478377,0.8853175542,0.05624526909,0.7928216818,0.8481605819,0.8723847513,0.9002659304,0.923020289,0.9758685947
137401000,2020-12-21,,nowcast,0.9022247198,0.9021152006,0.05223900203,0.8176563231,0.867858452,0.8892137382,0.9155747006,0.9367852416,0.9867409037
137401000,2020-12-22,,nowcast,0.91808162,0.9188440888,0.05035904708,0.8381003538,0.8857171142,0.9057790293,0.9308983812,0.9512559271,1.001659883
137401000,2020-12-23,,nowcast,0.9334850668,0.9352032873,0.05051024794,0.8560337368,0.901535352,0.9217362098,0.9459023308,0.9660021392,1.018890815
137401000,2020-12-24,,nowcast,0.9485534903,0.9508847645,0.0522530599,0.8714650331,0.9160118336,0.9360947845,0.9600649891,0.9813245947,1.041007561
137401000,2020-12-25,,nowcast,0.9618337207,0.9655868343,0.05494979514,0.8845341307,0.9295359098,0.9493187193,0.9745464311,0.9964054635,1.063825635
137401000,2020-12-26,,nowcast,0.9736367018,0.9790290033,0.05795301117,0.8952686189,0.940659008,0.9609071157,0.9874518026,1.010704363,1.084110849
137401000,2020-12-27,,nowcast,0.9841527172,0.9909670601,0.06072138059,0.9042329915,0.9508897926,0.9711909541,0.9987467538,1.023298871,1.100407551
137401000,2020-12-28,,nowcast,0.9938681091,1.001206859,0.06286159194,0.9126701904,0.9597074639,0.9800473027,1.008893149,1.034565822,1.113933927
137401000,2020-12-29,,nowcast,1.001592555,1.009615136,0.06413607987,0.91933314,0.9673407795,0.9878714198,1.017233197,1.044089113,1.125640771
137401000,2020-12-30,,nowcast,1.00838954,1.016125918,0.06445962446,0.9251739395,0.9730677053,0.9941150419,1.024043957,1.051828091,1.130690257
137401000,2020-12-31,,nowcast,1.01414323,1.020741603,0.06388798512,0.9296803422,0.9778051222,0.999570894,1.029317997,1.056761367,1.134354072
137401000,2021-01-01,,nowcast,1.017752948,1.02352857,0.06259454408,0.932858302,0.9807910096,1.003180421,1.032339211,1.060840404,1.133655954
137401000,2021-01-02,,nowcast,1.019634351,1.024608022,0.0608330712,0.9350486036,0.9832846604,1.00584646,1.034500317,1.060236302,1.13019901
137401000,2021-01-03,,nowcast,1.020016767,1.024143518,0.05888975784,0.9346841758,0.9847932972,1.006580828,1.034514417,1.059121378,1.126561022
137401000,2021-01-04,,nowcast,1.018981178,1.022326993,0.05703135264,0.9352273311,0.983769505,1.006198766,1.033196803,1.056437823,1.119708621
137401000,2021-01-05,,nowcast,1.016925199,1.019365063,0.05545905659,0.9330899317,0.9827819077,1.004083453,1.030486884,1.053442963,1.113970164
137401000,2021-01-06,,nowcast,1.013973547,1.015466973,0.05427975831,0.9300881016,0.9801007562,1.0010744,1.026958152,1.049638161,1.107075714
137401000,2021-01-07,,nowcast,1.009927927,1.010835069,0.05350284036,0.9257947129,0.9762217884,0.9971417798,1.023078003,1.044881004,1.099646572
137401000,2021-01-08,,nowcast,1.005699726,1.005658017,0.05306119594,0.9205399427,0.9716696737,0.9921948799,1.018070979,1.039637653,1.091868486
137401000,2021-01-09,,nowcast,1.000173314,1.000106591,0.05284605535,0.9152417862,0.9670134278,0.9872715192,1.012719228,1.033455406,1.085915365
137401000,2021-01-10,,nowcast,0.9941260996,0.9943315729,0.05274255156,0.9089961104,0.9616477907,0.9816603456,1.006949293,1.027426512,1.079495432
137401000,2021-01-11,,nowcast,0.9881659703,0.9884632278,0.05265586443,0.9029326461,0.9563219894,0.9765273188,1.000378634,1.021065839,1.073748309
137401000,2021-01-12,,nowcast,0.9823549493,0.9826120046,0.05252364149,0.8973121924,0.9505690329,0.9706441274,0.9946661983,1.01485059,1.067968759
137401000,2021-01-13,,nowcast,0.9768088027,0.9768702259,0.05231710421,0.8911895517,0.9453676981,0.9652372315,0.9884294568,1.009335101,1.062808738
137401000,2021-01-14,,nowcast,0.9713687621,0.9713146467,0.05203716456,0.8863206852,0.9395370766,0.9596311091,0.9826729626,1.003221196,1.057453513
137401000,2021-01-15,,nowcast,0.9662249683,0.9660096712,0.05171014015,0.8822879596,0.9346762479,0.9540301273,0.9774514353,0.9974769135,1.050639968
137401000,2021-01-16,,nowcast,0.9611159408,0.9610108645,0.05138239336,0.8770431785,0.9294901044,0.9492926411,0.9724701485,0.9918152799,1.04572842
137401000,2021-01-17,,nowcast,0.9565216149,0.956368341,0.05110975043,0.8731484178,0.9250447293,0.9450463761,0.9675406459,0.9866278788,1.040680128
137401000,2021-01-18,,nowcast,0.9516612754,0.9521297655,0.05093947617,0.8688612022,0.9204202939,0.9402103846,0.9637185241,0.9826266879,1.035872596
137401000,2021-01-19,,nowcast,0.9474859396,0.9483429923,0.05088955371,0.8650018669,0.916993321,0.9363007288,0.9595864233,0.9787217367,1.031793288
137401000,2021-01-20,,nowcast,0.9444424114,0.9450585809,0.05093682677,0.8611344618,0.9139217399,0.9332091726,0.956165088,0.9752179641,1.028638501
137401000,2021-01-21,,nowcast,0.9418665335,0.942332375,0.05102425834,0.8595229891,0.9108637498,0.9306868262,0.9528782338,0.9724251297,1.026132965
137401000,2021-01-22,,nowcast,0.9398054913,0.9402280245,0.05108638932,0.8576071044,0.908466645,0.9282174448,0.9512389758,0.9708259591,1.023981581
137401000,2021-01-23,,nowcast,0.9384709592,0.9388189809,0.05107992546,0.8558777416,0.9069075598,0.9268162773,0.9499721892,0.9697516856,1.021940282
137401000,2021-01-24,,nowcast,0.9374212027,0.9381893613,0.05100331323,0.8562395646,0.9059801262,0.9259664067,0.949525893,0.9693711959,1.02162675
137401000,2021-01-25,,nowcast,0.9380765984,0.9384332812,0.05089638063,0.8561015159,0.906081015,0.9263003702,0.9499642335,0.9693807475,1.021524724
137401000,2021-01-26,,nowcast,0.9393629126,0.9396527039,0.05082223923,0.8568152391,0.9077505879,0.9276656953,0.9512444329,0.9714025898,1.021476464
137401000,2021-01-27,,nowcast,0.94192363,0.9419542901,0.05084156839,0.8579415005,0.910415534,0.9298910137,0.9538289989,0.9734542654,1.023997585
137401000,2021-01-28,,nowcast,0.9459045029,0.9454459203,0.05099097382,0.8618677644,0.9139021672,0.9337002958,0.9578003682,0.9773803309,1.027990255
137401000,2021-01-29,,nowcast,0.9506155356,0.9502334235,0.05127346272,0.866446759,0.9185714477,0.938300648,0.9627643404,0.9829890976,1.03262194
137401000,2021-01-30,,nowcast,0.956860002,0.9564176972,0.05166288617,0.8703784331,0.9248870023,0.9451987576,0.9691864999,0.9895805439,1.038971787
137401000,2021-01-31,,nowcast,0.9649110733,0.9640920445,0.05211784528,0.876854853,0.9327428552,0.9535048018,0.9770046102,0.9970569196,1.046023781
137401000,2021-02-01,,nowcast,0.9748447389,0.9733393521,0.05259664855,0.8858785508,0.9421962212,0.9626090396,0.9867378125,1.006017588,1.056435293
137401000,2021-02-02,,nowcast,0.9856822451,0.9842287774,0.05306597982,0.895850359,0.9528023486,0.9745930068,0.9977405094,1.017730168,1.06762939
137401000,2021-02-03,,nowcast,0.999006156,0.9968118343,0.05350175864,0.9076601763,0.9649954146,0.9868038673,1.010220967,1.030951062,1.079734917
137401000,2021-02-04,,nowcast,1.013154422,1.011118028,0.05388676171,0.921345648,0.9788529511,1.001436036,1.024621892,1.045569893,1.093478459
137401000,2021-02-05,,nowcast,1.029110791,1.02715035,0.05421059033,0.9368247082,0.9952720393,1.016773465,1.040752152,1.061941896,1.110521412
137401000,2021-02-06,,nowcast,1.046345616,1.044880942,0.05447292855,0.9540050393,1.013151719,1.034137433,1.058550937,1.079254754,1.129449657
137401000,2021-02-07,,nowcast,1.065430237,1.064247201,0.05468597076,0.9731667854,1.032468439,1.052664145,1.077897947,1.09846422,1.149675215
137401000,2021-02-08,,nowcast,1.085803946,1.08514855,0.05487230052,0.9941574571,1.052489291,1.073239711,1.098740639,1.11966606,1.172100167
137401000,2021-02-09,,nowcast,1.107158469,1.107444202,0.05506067461,1.01662362,1.074202725,1.095468188,1.120213968,1.141435322,1.194290069
137401000,2021-02-10,,nowcast,1.130185212,1.130952227,0.05528703213,1.042300649,1.097249818,1.118043791,1.142562016,1.165145693,1.219722445
137401000,2021-02-11,,nowcast,1.154423527,1.155450204,0.05560307581,1.067399432,1.121081345,1.14192325,1.166830115,1.188988441,1.246848679
137401000,2021-02-12,,nowcast,1.178613152,1.180677568,0.05608159764,1.093081971,1.145256796,1.165993056,1.192029827,1.214361457,1.275571789
137401000,2021-02-13,,nowcast,1.203661488,1.206339735,0.05680181539,1.119068169,1.169879425,1.190642838,1.217351598,1.239138505,1.304932856
137401000,2021-02-14,,nowcast,1.228846335,1.232114137,0.0578118413,1.143416003,1.194725365,1.215539465,1.242542625,1.265039969,1.33422108
137401000,2021-02-15,,nowcast,1.254079608,1.25765848,0.05908824062,1.167936988,1.219113509,1.24017888,1.267507185,1.290846242,1.361202562
137401000,2021-02-16,,nowcast,1.278673218,1.282621428,0.06051933964,1.191785535,1.242958928,1.264728835,1.292054697,1.316093078,1.387872482
137401000,2021-02-17,,nowcast,1.302201944,1.306655577,0.06192260112,1.214423504,1.266330698,1.288546475,1.316165316,1.340679983,1.412409955
137401000,2021-02-18,,nowcast,1.324078778,1.329431979,0.06308692904,1.237109372,1.288091709,1.310599352,1.339572193,1.364185594,1.437608197
137401000,2021-02-19,,nowcast,1.345397756,1.350654806,0.06382544117,1.25773029,1.30921744,1.331616944,1.360478096,1.385761659,1.458834841
137401000,2021-02-20,,nowcast,1.365534361,1.37007431,0.06402755429,1.276700557,1.328880635,1.35111491,1.379958759,1.405437776,1.47879482
137401000,2021-02-21,,nowcast,1.383300944,1.387496123,0.06369863194,1.292786794,1.3461293,1.369057169,1.397858608,1.42387843,1.495016929
137401000,2021-02-22,,nowcast,1.398869201,1.402785423,0.06297100883,1.307179251,1.362381324,1.385497201,1.413643991,1.439037741,1.507401355
137401000,2021-02-23,,nowcast,1.413068781,1.415865419,0.0620723778,1.321594774,1.376563043,1.399573241,1.427055273,1.452196296,1.519622928
137401000,2021-02-24,,nowcast,1.425124201,1.426710822,0.06125334681,1.33166227,1.387866775,1.410983947,1.439072227,1.463534052,1.52815867
137401000,2021-02-25,,nowcast,1.434607331,1.435337859,0.0607003223,1.338448085,1.397022405,1.420230546,1.448727402,1.472040929,1.534964257
137401000,2021-02-26,,nowcast,1.44206952,1.441792676,0.06047546139,1.342496089,1.404443745,1.427755624,1.455838869,1.47949588,1.540665506
137401000,2021-02-27,,nowcast,1.446805225,1.446139551,0.06051368203,1.344949566,1.409988488,1.432883214,1.461102783,1.48446486,1.543113667
137401000,2021-02-28,,nowcast,1.450040355,1.448449681,0.06067061823,1.346940759,1.413049461,1.435898497,1.463820424,1.48738322,1.543775157
137401000,2021-03-01,,nowcast,1.45048751,1.448790774,0.06078610015,1.345768654,1.414211913,1.436897267,1.4641314,1.487854826,1.542371381
137401000,2021-03-02,,nowcast,1.44950604,1.447217674,0.06073028021,1.342411278,1.411770324,1.435372038,1.462469576,1.486435415,1.542037989
137401000,2021-03-03,,nowcast,1.44605141,1.443764588,0.06042376909,1.342325806,1.408203527,1.432117285,1.459089126,1.48207925,1.537882211
137401000,2021-03-04,,nowcast,1.439918507,1.438439795,0.05984269905,1.339289026,1.402524418,1.42671621,1.453615347,1.476068303,1.53256936
137401000,2021-03-05,,nowcast,1.432089986,1.431223685,0.05902195442,1.335142249,1.396144716,1.418621353,1.445533231,1.46768905,1.525117833
137401000,2021-03-06,,nowcast,1.422009173,1.422070495,0.05805957953,1.327292103,1.386560617,1.409296446,1.435870947,1.4583598,1.516509289
137401000,2021-03-07,,nowcast,1.410793625,1.410913604,0.05711308788,1.318844932,1.374666184,1.397486504,1.424250293,1.446660612,1.503746959
137401000,2021-03-08,,nowcast,1.396921133,1.397673845,0.05637315196,1.305844528,1.361014916,1.383843484,1.410094217,1.432992617,1.490620189
137401000,2021-03-09,,nowcast,1.380859509,1.382270224,0.05600796027,1.292165177,1.345399711,1.367921132,1.394058606,1.417556524,1.475951805
137401000,2021-03-10,,nowcast,1.362293342,1.364632537,0.05609238988,1.276927633,1.327648302,1.348691068,1.375944143,1.399427165,1.459041214
137401000,2021-03-11,,nowcast,1.34154818,1.344715391,0.05655723235,1.258787736,1.307749548,1.328049885,1.35497711,1.379012132,1.442445342
137401000,2021-03-12,,nowcast,1.318250984,1.322512889,0.05719246831,1.236582459,1.284880384,1.305292959,1.331802716,1.356588147,1.423632272
137401000,2021-03-13,,nowcast,1.293299221,1.298072746,0.05770910882,1.212006829,1.260477245,1.280557953,1.306301826,1.331316986,1.401062803
137401000,2021-03-14,,nowcast,1.266099246,1.271508041,0.05783215057,1.186105294,1.233949273,1.253740932,1.279835424,1.304082435,1.374501342
137401000,2021-03-15,,nowcast,1.237989568,1.243004486,0.05738845107,1.158601278,1.205299759,1.225496751,1.25085475,1.275127811,1.344163845
137401000,2021-03-16,,nowcast,1.208243913,1.212821374,0.05636471921,1.129074908,1.175318065,1.195983998,1.221291946,1.244322329,1.312239812
137401000,2021-03-17,,nowcast,1.177657689,1.18128526,0.05492597138,1.098261917,1.144631447,1.165650946,1.190325255,1.212236247,1.278162693
137401000,2021-03-18,,nowcast,1.145961626,1.148776765,0.05339480055,1.06663683,1.113101093,1.134623578,1.158812608,1.180254521,1.241936836
137401000,2021-03-19,,nowcast,1.114543878,1.115712175,0.05219536937,1.034346077,1.081090486,1.102220793,1.126768232,1.147108806,1.203481173
137401000,2021-03-20,,nowcast,1.082498948,1.082522333,0.05176714152,0.9999090277,1.047714064,1.069555036,1.094503646,1.11564315,1.16793001
137401000,2021-03-21,,nowcast,1.049749299,1.049631487,0.05246279002,0.9655680941,1.015348321,1.036432454,1.062995734,1.082994544,1.136222684
137401000,2021-03-22,,nowcast,1.017305025,1.017438394,0.05446663816,0.9286845428,0.9825947274,1.003930553,1.030866604,1.052140341,1.106520981
137401000,2021-03-23,,nowcast,0.9864331323,0.9863012724,0.05777719718,0.8917842561,0.9498536818,0.9721961903,1.000912921,1.023546432,1.079596127
137401000,2021-03-24,,nowcast,0.957503736,0.9565274323,0.06226002099,0.8539275243,0.9164914834,0.9414960898,0.9728455949,0.9979282612,1.056748203
137401000,2021-03-25,,nowcast,0.9304162784,0.9283676155,0.0677289895,0.8154277653,0.8848380844,0.9128825142,0.9459606249,0.9734358205,1.036529855
137401000,2021-03-26,,nowcast,0.9042351612,0.9020145015,0.0740102593,0.7779399822,0.8546458947,0.8853202551,0.9218180245,0.951050768,1.018842076
137401000,2021-03-27,,nowcast,0.8799011048,0.8776044242,0.08097298051,0.7429465566,0.8251158372,0.8596321147,0.8994161688,0.9313518931,1.006925508
137401000,2021-03-28,,forecast,0.8579943467,0.8552212479,0.08853370265,0.7068376438,0.7981075394,0.8357534295,0.8790643688,0.9146156977,0.9974436264
137401000,2021-03-29,,forecast,0.8369386457,0.8349014925,0.09664650066,0.6721072967,0.7716186037,0.8140005292,0.8607827728,0.8996651326,0.988303949
137401000,2021-03-30,,forecast,0.8185741529,0.816640116,0.1052883617,0.6401435388,0.7474702265,0.7940665095,0.8437200361,0.8874062176,0.9843822126
137401000,2021-03-31,,forecast,0.8018151032,0.800396721,0.1144464501,0.6074190612,0.7253300117,0.7756718624,0.8306742693,0.876714885,0.9840240693
137401000,2021-04-01,,forecast,0.7867287444,0.786102178,0.124111218,0.5787477851,0.705202441,0.7579865762,0.8174816537,0.8680528984,0.9870730033
137401000,2021-04-02,,forecast,0.7745470226,0.7736656371,0.1342759145,0.5505440408,0.6862907937,0.7426635454,0.8070676764,0.8604116101,0.9946924874
137401000,2021-04-03,,forecast,0.7626046045,0.76298165,0.1449391578,0.5228283077,0.6670556066,0.7284626733,0.7977614839,0.8569306615,1.002277957
137401000,2021-04-04,,forecast,0.7532526983,0.753936823,0.1561050511,0.4988582653,0.6506779815,0.7160470737,0.790128608,0.8542867132,1.012061834
137401000,2021-04-05,,forecast,0.743976766,0.7464153391,0.1677773443,0.4765134864,0.6350433143,0.7046123663,0.7840517421,0.8512763668,1.023312436
137401000,2021-04-06,,forecast,0.7347061364,0.7403029438,0.179950095,0.4556176337,0.6214691253,0.6942989905,0.7781667283,0.8509841874,1.038536937
137401000,2021-04-07,,forecast,0.72806785,0.7354894809,0.1926026329,0.4361007185,0.6079728988,0.6857205353,0.7732610914,0.8517726177,1.057848461
137401000,2021-04-08,,forecast,0.7215149369,0.7318704663,0.2057060087,0.4166784579,0.5949471508,0.6773797132,0.7702313273,0.8528354207,1.077796485
137401000,2021-04-09,,forecast,0.7158718873,0.7293482462,0.219240873,0.400949652,0.583716563,0.6692474734,0.7663446219,0.854239316,1.098990955
137401000,2021-04-10,,forecast,0.709783073,0.7278330171,0.2332181594,0.3843549047,0.5738466373,0.6614116384,0.76461591,0.8561982167,1.11786168
137401000,2021-04-11,,forecast,0.7056296373,0.7272436136,0.2476910188,0.3696199866,0.5630202866,0.6557792559,0.7623782404,0.8612781803,1.135096556
137401000,2021-04-12,,forecast,0.7056296373,0.7272436136,0.2476910188,0.3696199866,0.5630202866,0.6557792559,0.7623782404,0.8612781803,1.135096556
137401000,2021-04-13,,forecast,0.7056296373,0.7272436136,0.2476910188,0.3696199866,0.5630202866,0.6557792559,0.7623782404,0.8612781803,1.135096556
137401000,2021-04-14,,forecast,0.7056296373,0.7272436136,0.2476910188,0.3696199866,0.5630202866,0.6557792559,0.7623782404,0.8612781803,1.135096556
137401000,2021-04-15,,forecast,0.7056296373,0.7272436136,0.2476910188,0.3696199866,0.5630202866,0.6557792559,0.7623782404,0.8612781803,1.135096556
137401000,2021-04-16,,forecast,0.7056296373,0.7272436136,0.2476910188,0.3696199866,0.5630202866,0.6557792559,0.7623782404,0.8612781803,1.135096556
137401000,2021-04-17,,forecast,0.7056296373,0.7272436136,0.2476910188,0.3696199866,0.5630202866,0.6557792559,0.7623782404,0.8612781803,1.135096556
137401000,2021-04-18,,forecast,0.7056296373,0.7272436136,0.2476910188,0.3696199866,0.5630202866,0.6557792559,0.7623782404,0.8612781803,1.135096556
137402000,2020-12-12,,nowcast,0.7613599723,0.7581691055,0.1830509717,0.4549745604,0.6326626542,0.7119603775,0.8081206686,0.8851140618,1.055427179
137402000,2020-12-13,,nowcast,0.7846374072,0.7803570008,0.1695609249,0.4950488575,0.666362165,0.7399598903,0.8272974022,0.8985090609,1.052528349
137402000,2020-12-14,,nowcast,0.810080463,0.8054141606,0.1556760588,0.5406108842,0.700082004,0.7693460741,0.8484081782,0.9138159456,1.052283646
137402000,2020-12-15,,nowcast,0.8377640718,0.8332831082,0.1413550688,0.5933326079,0.7391555806,0.8017012854,0.8735630361,0.9303332237,1.055686926
137402000,2020-12-16,,nowcast,0.8687746963,0.8638054414,0.1267194138,0.648009145,0.7802439514,0.836372586,0.9000113735,0.9495621481,1.063225411
137402000,2020-12-17,,nowcast,0.9004045357,0.8966977195,0.1121405268,0.7093865936,0.8233550081,0.8734298432,0.9292484583,0.9723495739,1.073240681
137402000,2020-12-18,,nowcast,0.9350693985,0.9315290939,0.0983703163,0.7669125504,0.8675493663,0.9112701274,0.9586261982,0.9966689386,1.08830765
137402000,2020-12-19,,nowcast,0.9699119138,0.9677045385,0.08669431714,0.8228315303,0.9111335265,0.9499135577,0.9901548761,1.024116824,1.107121066
137402000,2020-12-20,,nowcast,1.004776574,1.004458119,0.0789359489,0.8758275995,0.9531258313,0.9858255293,1.023378215,1.055165736,1.132238058
137402000,2020-12-21,,nowcast,1.038997426,1.040860957,0.07685238473,0.9215976121,0.990502833,1.019335865,1.05687799,1.087426342,1.170259964
137402000,2020-12-22,,nowcast,1.070057952,1.075848383,0.08082086998,0.9567696364,1.020497234,1.050712553,1.088971198,1.122685625,1.218004114
137402000,2020-12-23,,nowcast,1.09769468,1.108269984,0.08924739106,0.9840421612,1.047153166,1.077812893,1.118046039,1.157550806,1.270273688
137402000,2020-12-24,,nowcast,1.121871775,1.136963719,0.0995653272,1.003542062,1.068120684,1.100101007,1.14514636,1.190104554,1.321617535
137402000,2020-12-25,,nowcast,1.142209001,1.160850173,0.1093798831,1.017324502,1.084928045,1.118602403,1.168862639,1.219907317,1.364717442
137402000,2020-12-26,,nowcast,1.157765554,1.179035571,0.1169176333,1.026937681,1.097038128,1.1340589,1.187474088,1.241776596,1.397075993
