"","date","confirm","region"
"5794",2022-01-21,669,"137403000"
"5795",2022-01-22,484,"137403000"
"5796",2022-01-23,405,"137403000"
"5797",2022-01-24,266,"137403000"
"5798",2022-01-25,192,"137403000"
"5799",2022-01-26,201,"137403000"
"5800",2022-01-27,154,"137403000"
"5801",2022-01-28,146,"137403000"
"5802",2022-01-29,251,"137403000"
"5803",2022-01-30,147,"137403000"
"5804",2022-01-31,216,"137403000"
"5805",2022-02-01,112,"137403000"
"5806",2022-02-02,151,"137403000"
"5807",2022-02-03,45,"137403000"
"5808",2022-02-04,114,"137403000"
"5809",2022-02-05,70,"137403000"
"5810",2022-02-06,60,"137403000"
"5811",2022-02-07,70,"137403000"
"5812",2022-02-08,56,"137403000"
"5813",2022-02-09,44,"137403000"
"5814",2022-02-10,47,"137403000"
"5815",2022-02-11,37,"137403000"
"5816",2022-02-12,44,"137403000"
"5817",2022-02-13,26,"137403000"
"5818",2022-02-14,34,"137403000"
"5819",2022-02-15,9,"137403000"
"5820",2022-02-16,42,"137403000"
"5821",2022-02-17,29,"137403000"
"5822",2022-02-18,32,"137403000"
"5823",2022-02-19,34,"137403000"
"5824",2022-02-20,37,"137403000"
"5825",2021-11-01,166,"137404000"
"5826",2021-11-02,221,"137404000"
"5827",2021-11-03,68,"137404000"
"5828",2021-11-04,78,"137404000"
"5829",2021-11-05,63,"137404000"
"5830",2021-11-06,111,"137404000"
"5831",2021-11-07,97,"137404000"
"5832",2021-11-08,91,"137404000"
"5833",2021-11-09,118,"137404000"
"5834",2021-11-10,167,"137404000"
"5835",2021-11-11,94,"137404000"
"5836",2021-11-12,110,"137404000"
"5837",2021-11-13,246,"137404000"
"5838",2021-11-14,151,"137404000"
"5839",2021-11-15,91,"137404000"
"5840",2021-11-16,110,"137404000"
"5841",2021-11-17,87,"137404000"
"5842",2021-11-18,36,"137404000"
"5843",2021-11-19,73,"137404000"
"5844",2021-11-20,46,"137404000"
"5845",2021-11-21,91,"137404000"
"5846",2021-11-22,45,"137404000"
"5847",2021-11-23,61,"137404000"
"5848",2021-11-24,70,"137404000"
"5849",2021-11-25,52,"137404000"
"5850",2021-11-26,47,"137404000"
"5851",2021-11-27,32,"137404000"
"5852",2021-11-28,27,"137404000"
"5853",2021-11-29,46,"137404000"
"5854",2021-11-30,16,"137404000"
"5855",2021-12-01,30,"137404000"
"5856",2021-12-02,32,"137404000"
"5857",2021-12-03,22,"137404000"
"5858",2021-12-04,32,"137404000"
"5859",2021-12-05,22,"137404000"
"5860",2021-12-06,20,"137404000"
"5861",2021-12-07,22,"137404000"
"5862",2021-12-08,24,"137404000"
"5863",2021-12-09,27,"137404000"
"5864",2021-12-10,14,"137404000"
"5865",2021-12-11,22,"137404000"
"5866",2021-12-12,20,"137404000"
"5867",2021-12-13,13,"137404000"
"5868",2021-12-14,16,"137404000"
"5869",2021-12-15,15,"137404000"
"5870",2021-12-16,23,"137404000"
"5871",2021-12-17,31,"137404000"
"5872",2021-12-18,8,"137404000"
"5873",2021-12-19,9,"137404000"
"5874",2021-12-20,7,"137404000"
"5875",2021-12-21,7,"137404000"
"5876",2021-12-22,15,"137404000"
"5877",2021-12-23,18,"137404000"
"5878",2021-12-24,14,"137404000"
"5879",2021-12-25,23,"137404000"
"5880",2021-12-26,28,"137404000"
"5881",2021-12-27,23,"137404000"
"5882",2021-12-28,30,"137404000"
"5883",2021-12-29,93,"137404000"
"5884",2021-12-30,179,"137404000"
"5885",2021-12-31,370,"137404000"
"5886",2022-01-01,427,"137404000"
"5887",2022-01-02,670,"137404000"
"5888",2022-01-03,603,"137404000"
"5889",2022-01-04,1000,"137404000"
"5890",2022-01-05,1853,"137404000"
"5891",2022-01-06,2429,"137404000"
"5892",2022-01-07,3141,"137404000"
"5893",2022-01-08,3578,"137404000"
"5894",2022-01-09,3774,"137404000"
"5895",2022-01-10,4800,"137404000"
"5896",2022-01-11,3245,"137404000"
"5897",2022-01-12,4322,"137404000"
"5898",2022-01-13,3798,"137404000"
"5899",2022-01-14,4017,"137404000"
"5900",2022-01-15,3906,"137404000"
"5901",2022-01-16,3511,"137404000"
"5902",2022-01-17,2862,"137404000"
"5903",2022-01-18,2027,"137404000"
"5904",2022-01-19,1830,"137404000"
"5905",2022-01-20,1636,"137404000"
"5906",2022-01-21,1255,"137404000"
"5907",2022-01-22,1205,"137404000"
"5908",2022-01-23,1006,"137404000"
"5909",2022-01-24,1029,"137404000"
"5910",2022-01-25,636,"137404000"
"5911",2022-01-26,445,"137404000"
"5912",2022-01-27,442,"137404000"
"5913",2022-01-28,410,"137404000"
"5914",2022-01-29,680,"137404000"
"5915",2022-01-30,368,"137404000"
"5916",2022-01-31,809,"137404000"
"5917",2022-02-01,307,"137404000"
"5918",2022-02-02,444,"137404000"
"5919",2022-02-03,125,"137404000"
"5920",2022-02-04,316,"137404000"
"5921",2022-02-05,167,"137404000"
"5922",2022-02-06,188,"137404000"
"5923",2022-02-07,176,"137404000"
"5924",2022-02-08,113,"137404000"
"5925",2022-02-09,95,"137404000"
"5926",2022-02-10,106,"137404000"
"5927",2022-02-11,95,"137404000"
"5928",2022-02-12,120,"137404000"
"5929",2022-02-13,89,"137404000"
"5930",2022-02-14,105,"137404000"
"5931",2022-02-15,45,"137404000"
"5932",2022-02-16,103,"137404000"
"5933",2022-02-17,60,"137404000"
"5934",2022-02-18,74,"137404000"
"5935",2022-02-19,65,"137404000"
"5936",2022-02-20,45,"137404000"
"5937",2021-11-01,7,"137405000"
"5938",2021-11-02,6,"137405000"
"5939",2021-11-03,0,"137405000"
"5940",2021-11-04,7,"137405000"
"5941",2021-11-05,4,"137405000"
"5942",2021-11-06,6,"137405000"
"5943",2021-11-07,15,"137405000"
"5944",2021-11-08,4,"137405000"
"5945",2021-11-09,2,"137405000"
"5946",2021-11-10,5,"137405000"
"5947",2021-11-11,41,"137405000"
"5948",2021-11-12,2,"137405000"
"5949",2021-11-13,0,"137405000"
"5950",2021-11-14,3,"137405000"
"5951",2021-11-15,3,"137405000"
"5952",2021-11-16,0,"137405000"
"5953",2021-11-17,7,"137405000"
"5954",2021-11-18,1,"137405000"
"5955",2021-11-19,11,"137405000"
"5956",2021-11-20,3,"137405000"
"5957",2021-11-21,6,"137405000"
"5958",2021-11-22,4,"137405000"
"5959",2021-11-23,2,"137405000"
"5960",2021-11-24,5,"137405000"
"5961",2021-11-25,2,"137405000"
"5962",2021-11-26,2,"137405000"
"5963",2021-11-27,3,"137405000"
"5964",2021-11-28,4,"137405000"
"5965",2021-11-29,1,"137405000"
"5966",2021-11-30,1,"137405000"
"5967",2021-12-01,2,"137405000"
"5968",2021-12-02,0,"137405000"
"5969",2021-12-03,0,"137405000"
"5970",2021-12-04,6,"137405000"
"5971",2021-12-05,3,"137405000"
"5972",2021-12-06,1,"137405000"
"5973",2021-12-07,2,"137405000"
"5974",2021-12-08,0,"137405000"
"5975",2021-12-09,2,"137405000"
"5976",2021-12-10,2,"137405000"
"5977",2021-12-11,0,"137405000"
"5978",2021-12-12,0,"137405000"
"5979",2021-12-13,0,"137405000"
"5980",2021-12-14,1,"137405000"
"5981",2021-12-15,0,"137405000"
"5982",2021-12-16,1,"137405000"
"5983",2021-12-17,5,"137405000"
"5984",2021-12-18,1,"137405000"
"5985",2021-12-19,3,"137405000"
"5986",2021-12-20,0,"137405000"
"5987",2021-12-21,2,"137405000"
"5988",2021-12-22,1,"137405000"
"5989",2021-12-23,18,"137405000"
"5990",2021-12-24,0,"137405000"
"5991",2021-12-25,7,"137405000"
"5992",2021-12-26,13,"137405000"
"5993",2021-12-27,0,"137405000"
"5994",2021-12-28,1,"137405000"
"5995",2021-12-29,13,"137405000"
"5996",2021-12-30,38,"137405000"
"5997",2021-12-31,44,"137405000"
"5998",2022-01-01,48,"137405000"
"5999",2022-01-02,53,"137405000"
"6000",2022-01-03,32,"137405000"
"6001",2022-01-04,67,"137405000"
"6002",2022-01-05,91,"137405000"
"6003",2022-01-06,412,"137405000"
"6004",2022-01-07,183,"137405000"
"6005",2022-01-08,242,"137405000"
"6006",2022-01-09,246,"137405000"
"6007",2022-01-10,615,"137405000"
"6008",2022-01-11,218,"137405000"
"6009",2022-01-12,430,"137405000"
"6010",2022-01-13,301,"137405000"
"6011",2022-01-14,196,"137405000"
"6012",2022-01-15,241,"137405000"
"6013",2022-01-16,248,"137405000"
"6014",2022-01-17,353,"137405000"
"6015",2022-01-18,119,"137405000"
"6016",2022-01-19,170,"137405000"
"6017",2022-01-20,162,"137405000"
"6018",2022-01-21,121,"137405000"
"6019",2022-01-22,59,"137405000"
"6020",2022-01-23,94,"137405000"
"6021",2022-01-24,59,"137405000"
"6022",2022-01-25,27,"137405000"
"6023",2022-01-26,35,"137405000"
"6024",2022-01-27,26,"137405000"
"6025",2022-01-28,30,"137405000"
"6026",2022-01-29,49,"137405000"
"6027",2022-01-30,35,"137405000"
"6028",2022-01-31,46,"137405000"
"6029",2022-02-01,16,"137405000"
"6030",2022-02-02,30,"137405000"
"6031",2022-02-03,7,"137405000"
"6032",2022-02-04,25,"137405000"
"6033",2022-02-05,12,"137405000"
"6034",2022-02-06,9,"137405000"
"6035",2022-02-07,10,"137405000"
"6036",2022-02-08,4,"137405000"
"6037",2022-02-09,11,"137405000"
"6038",2022-02-10,5,"137405000"
"6039",2022-02-11,8,"137405000"
"6040",2022-02-12,6,"137405000"
"6041",2022-02-13,9,"137405000"
"6042",2022-02-14,5,"137405000"
"6043",2022-02-15,3,"137405000"
"6044",2022-02-16,5,"137405000"
"6045",2022-02-17,9,"137405000"
"6046",2022-02-18,5,"137405000"
"6047",2022-02-19,5,"137405000"
"6048",2022-02-20,1,"137405000"
"6049",2021-11-01,37,"137501000"
"6050",2021-11-02,13,"137501000"
"6051",2021-11-03,11,"137501000"
"6052",2021-11-04,20,"137501000"
"6053",2021-11-05,36,"137501000"
"6054",2021-11-06,26,"137501000"
"6055",2021-11-07,33,"137501000"
"6056",2021-11-08,15,"137501000"
"6057",2021-11-09,16,"137501000"
"6058",2021-11-10,31,"137501000"
"6059",2021-11-11,14,"137501000"
"6060",2021-11-12,18,"137501000"
"6061",2021-11-13,9,"137501000"
"6062",2021-11-14,20,"137501000"
"6063",2021-11-15,14,"137501000"
"6064",2021-11-16,9,"137501000"
"6065",2021-11-17,15,"137501000"
"6066",2021-11-18,25,"137501000"
"6067",2021-11-19,46,"137501000"
"6068",2021-11-20,25,"137501000"
"6069",2021-11-21,30,"137501000"
"6070",2021-11-22,6,"137501000"
"6071",2021-11-23,19,"137501000"
"6072",2021-11-24,14,"137501000"
"6073",2021-11-25,14,"137501000"
"6074",2021-11-26,15,"137501000"
"6075",2021-11-27,9,"137501000"
"6076",2021-11-28,11,"137501000"
"6077",2021-11-29,9,"137501000"
"6078",2021-11-30,5,"137501000"
"6079",2021-12-01,9,"137501000"
"6080",2021-12-02,6,"137501000"
"6081",2021-12-03,10,"137501000"
"6082",2021-12-04,7,"137501000"
"6083",2021-12-05,8,"137501000"
"6084",2021-12-06,6,"137501000"
"6085",2021-12-07,3,"137501000"
"6086",2021-12-08,5,"137501000"
"6087",2021-12-09,9,"137501000"
"6088",2021-12-10,3,"137501000"
"6089",2021-12-11,5,"137501000"
"6090",2021-12-12,8,"137501000"
"6091",2021-12-13,6,"137501000"
"6092",2021-12-14,7,"137501000"
"6093",2021-12-15,5,"137501000"
"6094",2021-12-16,6,"137501000"
"6095",2021-12-17,22,"137501000"
"6096",2021-12-18,7,"137501000"
"6097",2021-12-19,3,"137501000"
"6098",2021-12-20,2,"137501000"
"6099",2021-12-21,5,"137501000"
"6100",2021-12-22,7,"137501000"
"6101",2021-12-23,7,"137501000"
"6102",2021-12-24,9,"137501000"
"6103",2021-12-25,6,"137501000"
"6104",2021-12-26,8,"137501000"
"6105",2021-12-27,7,"137501000"
"6106",2021-12-28,10,"137501000"
"6107",2021-12-29,32,"137501000"
"6108",2021-12-30,71,"137501000"
"6109",2021-12-31,102,"137501000"
"6110",2022-01-01,140,"137501000"
"6111",2022-01-02,182,"137501000"
"6112",2022-01-03,153,"137501000"
"6113",2022-01-04,190,"137501000"
"6114",2022-01-05,460,"137501000"
"6115",2022-01-06,879,"137501000"
"6116",2022-01-07,880,"137501000"
"6117",2022-01-08,897,"137501000"
"6118",2022-01-09,1007,"137501000"
"6119",2022-01-10,1300,"137501000"
"6120",2022-01-11,1364,"137501000"
"6121",2022-01-12,1004,"137501000"
"6122",2022-01-13,1190,"137501000"
"6123",2022-01-14,1043,"137501000"
"6124",2022-01-15,1211,"137501000"
"6125",2022-01-16,935,"137501000"
"6126",2022-01-17,735,"137501000"
"6127",2022-01-18,701,"137501000"
"6128",2022-01-19,457,"137501000"
"6129",2022-01-20,420,"137501000"
"6130",2022-01-21,371,"137501000"
"6131",2022-01-22,303,"137501000"
"6132",2022-01-23,212,"137501000"
"6133",2022-01-24,167,"137501000"
"6134",2022-01-25,111,"137501000"
"6135",2022-01-26,112,"137501000"
"6136",2022-01-27,74,"137501000"
"6137",2022-01-28,125,"137501000"
"6138",2022-01-29,185,"137501000"
"6139",2022-01-30,88,"137501000"
"6140",2022-01-31,241,"137501000"
"6141",2022-02-01,67,"137501000"
"6142",2022-02-02,107,"137501000"
"6143",2022-02-03,43,"137501000"
"6144",2022-02-04,95,"137501000"
"6145",2022-02-05,44,"137501000"
"6146",2022-02-06,61,"137501000"
"6147",2022-02-07,44,"137501000"
"6148",2022-02-08,35,"137501000"
"6149",2022-02-09,31,"137501000"
"6150",2022-02-10,34,"137501000"
"6151",2022-02-11,24,"137501000"
"6152",2022-02-12,29,"137501000"
"6153",2022-02-13,31,"137501000"
"6154",2022-02-14,24,"137501000"
"6155",2022-02-15,17,"137501000"
"6156",2022-02-16,29,"137501000"
"6157",2022-02-17,27,"137501000"
"6158",2022-02-18,23,"137501000"
"6159",2022-02-19,24,"137501000"
"6160",2022-02-20,17,"137501000"
"6161",2021-11-01,10,"137502000"
"6162",2021-11-02,7,"137502000"
"6163",2021-11-03,2,"137502000"
"6164",2021-11-04,1,"137502000"
"6165",2021-11-05,19,"137502000"
"6166",2021-11-06,5,"137502000"
"6167",2021-11-07,2,"137502000"
"6168",2021-11-08,3,"137502000"
"6169",2021-11-09,6,"137502000"
"6170",2021-11-10,8,"137502000"
"6171",2021-11-11,11,"137502000"
"6172",2021-11-12,39,"137502000"
"6173",2021-11-13,3,"137502000"
"6174",2021-11-14,14,"137502000"
"6175",2021-11-15,2,"137502000"
"6176",2021-11-16,1,"137502000"
"6177",2021-11-17,14,"137502000"
"6178",2021-11-18,8,"137502000"
"6179",2021-11-19,7,"137502000"
"6180",2021-11-20,1,"137502000"
"6181",2021-11-21,5,"137502000"
"6182",2021-11-22,3,"137502000"
"6183",2021-11-23,2,"137502000"
"6184",2021-11-24,0,"137502000"
"6185",2021-11-25,2,"137502000"
"6186",2021-11-26,7,"137502000"
"6187",2021-11-27,2,"137502000"
"6188",2021-11-28,5,"137502000"
"6189",2021-11-29,1,"137502000"
"6190",2021-11-30,1,"137502000"
"6191",2021-12-01,0,"137502000"
"6192",2021-12-02,0,"137502000"
"6193",2021-12-03,1,"137502000"
"6194",2021-12-04,3,"137502000"
"6195",2021-12-05,0,"137502000"
"6196",2021-12-06,2,"137502000"
"6197",2021-12-07,2,"137502000"
"6198",2021-12-08,4,"137502000"
"6199",2021-12-09,7,"137502000"
"6200",2021-12-10,0,"137502000"
"6201",2021-12-11,3,"137502000"
"6202",2021-12-12,1,"137502000"
"6203",2021-12-13,2,"137502000"
"6204",2021-12-14,1,"137502000"
"6205",2021-12-15,6,"137502000"
"6206",2021-12-16,0,"137502000"
"6207",2021-12-17,6,"137502000"
"6208",2021-12-18,3,"137502000"
"6209",2021-12-19,0,"137502000"
"6210",2021-12-20,1,"137502000"
"6211",2021-12-21,0,"137502000"
"6212",2021-12-22,5,"137502000"
"6213",2021-12-23,0,"137502000"
"6214",2021-12-24,2,"137502000"
"6215",2021-12-25,2,"137502000"
"6216",2021-12-26,3,"137502000"
"6217",2021-12-27,1,"137502000"
"6218",2021-12-28,2,"137502000"
"6219",2021-12-29,23,"137502000"
"6220",2021-12-30,14,"137502000"
"6221",2021-12-31,72,"137502000"
"6222",2022-01-01,58,"137502000"
"6223",2022-01-02,86,"137502000"
"6224",2022-01-03,104,"137502000"
"6225",2022-01-04,92,"137502000"
"6226",2022-01-05,105,"137502000"
"6227",2022-01-06,164,"137502000"
"6228",2022-01-07,550,"137502000"
"6229",2022-01-08,214,"137502000"
"6230",2022-01-09,186,"137502000"
"6231",2022-01-10,468,"137502000"
"6232",2022-01-11,780,"137502000"
"6233",2022-01-12,259,"137502000"
"6234",2022-01-13,323,"137502000"
"6235",2022-01-14,355,"137502000"
"6236",2022-01-15,626,"137502000"
"6237",2022-01-16,318,"137502000"
"6238",2022-01-17,100,"137502000"
"6239",2022-01-18,259,"137502000"
"6240",2022-01-19,80,"137502000"
"6241",2022-01-20,294,"137502000"
"6242",2022-01-21,113,"137502000"
"6243",2022-01-22,51,"137502000"
"6244",2022-01-23,45,"137502000"
"6245",2022-01-24,30,"137502000"
"6246",2022-01-25,25,"137502000"
"6247",2022-01-26,10,"137502000"
"6248",2022-01-27,25,"137502000"
"6249",2022-01-28,46,"137502000"
"6250",2022-01-29,33,"137502000"
"6251",2022-01-30,17,"137502000"
"6252",2022-01-31,64,"137502000"
"6253",2022-02-01,20,"137502000"
"6254",2022-02-02,28,"137502000"
"6255",2022-02-03,14,"137502000"
"6256",2022-02-04,16,"137502000"
"6257",2022-02-05,7,"137502000"
"6258",2022-02-06,36,"137502000"
"6259",2022-02-07,14,"137502000"
"6260",2022-02-08,12,"137502000"
"6261",2022-02-09,4,"137502000"
"6262",2022-02-10,8,"137502000"
"6263",2022-02-11,5,"137502000"
"6264",2022-02-12,4,"137502000"
"6265",2022-02-13,10,"137502000"
"6266",2022-02-14,6,"137502000"
"6267",2022-02-15,7,"137502000"
"6268",2022-02-16,8,"137502000"
"6269",2022-02-17,9,"137502000"
"6270",2022-02-18,6,"137502000"
"6271",2022-02-19,7,"137502000"
"6272",2022-02-20,7,"137502000"
"6273",2021-11-01,1,"137503000"
"6274",2021-11-02,3,"137503000"
"6275",2021-11-03,0,"137503000"
"6276",2021-11-04,1,"137503000"
"6277",2021-11-05,1,"137503000"
"6278",2021-11-06,2,"137503000"
"6279",2021-11-07,3,"137503000"
"6280",2021-11-08,1,"137503000"
"6281",2021-11-09,0,"137503000"
"6282",2021-11-10,1,"137503000"
"6283",2021-11-11,4,"137503000"
"6284",2021-11-12,6,"137503000"
"6285",2021-11-13,3,"137503000"
"6286",2021-11-14,2,"137503000"
"6287",2021-11-15,3,"137503000"
"6288",2021-11-16,2,"137503000"
"6289",2021-11-17,1,"137503000"
"6290",2021-11-18,1,"137503000"
"6291",2021-11-19,4,"137503000"
"6292",2021-11-20,2,"137503000"
"6293",2021-11-21,1,"137503000"
"6294",2021-11-22,2,"137503000"
"6295",2021-11-23,2,"137503000"
"6296",2021-11-24,0,"137503000"
"6297",2021-11-25,1,"137503000"
"6298",2021-11-26,1,"137503000"
"6299",2021-11-27,3,"137503000"
"6300",2021-11-28,4,"137503000"
"6301",2021-11-29,1,"137503000"
"6302",2021-11-30,1,"137503000"
"6303",2021-12-01,0,"137503000"
"6304",2021-12-02,4,"137503000"
"6305",2021-12-03,1,"137503000"
"6306",2021-12-04,2,"137503000"
"6307",2021-12-05,1,"137503000"
"6308",2021-12-06,0,"137503000"
"6309",2021-12-07,0,"137503000"
"6310",2021-12-08,8,"137503000"
"6311",2021-12-09,2,"137503000"
"6312",2021-12-10,1,"137503000"
"6313",2021-12-11,0,"137503000"
"6314",2021-12-12,1,"137503000"
"6315",2021-12-13,0,"137503000"
"6316",2021-12-14,0,"137503000"
"6317",2021-12-15,0,"137503000"
"6318",2021-12-16,1,"137503000"
"6319",2021-12-17,2,"137503000"
"6320",2021-12-18,0,"137503000"
"6321",2021-12-19,1,"137503000"
"6322",2021-12-20,1,"137503000"
"6323",2021-12-21,0,"137503000"
"6324",2021-12-22,1,"137503000"
"6325",2021-12-23,0,"137503000"
"6326",2021-12-24,1,"137503000"
"6327",2021-12-25,7,"137503000"
"6328",2021-12-26,5,"137503000"
"6329",2021-12-27,1,"137503000"
"6330",2021-12-28,5,"137503000"
"6331",2021-12-29,10,"137503000"
"6332",2021-12-30,39,"137503000"
"6333",2021-12-31,48,"137503000"
"6334",2022-01-01,90,"137503000"
"6335",2022-01-02,72,"137503000"
"6336",2022-01-03,97,"137503000"
"6337",2022-01-04,32,"137503000"
"6338",2022-01-05,56,"137503000"
"6339",2022-01-06,84,"137503000"
"6340",2022-01-07,266,"137503000"
"6341",2022-01-08,235,"137503000"
"6342",2022-01-09,124,"137503000"
"6343",2022-01-10,171,"137503000"
"6344",2022-01-11,165,"137503000"
"6345",2022-01-12,312,"137503000"
"6346",2022-01-13,285,"137503000"
"6347",2022-01-14,322,"137503000"
"6348",2022-01-15,320,"137503000"
"6349",2022-01-16,98,"137503000"
"6350",2022-01-17,142,"137503000"
"6351",2022-01-18,59,"137503000"
"6352",2022-01-19,99,"137503000"
"6353",2022-01-20,117,"137503000"
"6354",2022-01-21,54,"137503000"
"6355",2022-01-22,34,"137503000"
"6356",2022-01-23,32,"137503000"
"6357",2022-01-24,29,"137503000"
"6358",2022-01-25,14,"137503000"
"6359",2022-01-26,22,"137503000"
"6360",2022-01-27,28,"137503000"
"6361",2022-01-28,32,"137503000"
"6362",2022-01-29,23,"137503000"
"6363",2022-01-30,26,"137503000"
"6364",2022-01-31,40,"137503000"
"6365",2022-02-01,20,"137503000"
"6366",2022-02-02,28,"137503000"
"6367",2022-02-03,13,"137503000"
"6368",2022-02-04,20,"137503000"
"6369",2022-02-05,11,"137503000"
"6370",2022-02-06,26,"137503000"
"6371",2022-02-07,20,"137503000"
"6372",2022-02-08,8,"137503000"
"6373",2022-02-09,23,"137503000"
"6374",2022-02-10,5,"137503000"
"6375",2022-02-11,4,"137503000"
"6376",2022-02-12,1,"137503000"
"6377",2022-02-13,2,"137503000"
"6378",2022-02-14,5,"137503000"
"6379",2022-02-15,2,"137503000"
"6380",2022-02-16,7,"137503000"
"6381",2022-02-17,5,"137503000"
"6382",2022-02-18,8,"137503000"
"6383",2022-02-19,2,"137503000"
"6384",2022-02-20,1,"137503000"
"6385",2021-11-01,31,"137504000"
"6386",2021-11-02,6,"137504000"
"6387",2021-11-03,23,"137504000"
"6388",2021-11-04,29,"137504000"
"6389",2021-11-05,16,"137504000"
"6390",2021-11-06,17,"137504000"
"6391",2021-11-07,13,"137504000"
"6392",2021-11-08,17,"137504000"
"6393",2021-11-09,2,"137504000"
"6394",2021-11-10,11,"137504000"
"6395",2021-11-11,16,"137504000"
"6396",2021-11-12,13,"137504000"
"6397",2021-11-13,26,"137504000"
"6398",2021-11-14,13,"137504000"
"6399",2021-11-15,16,"137504000"
"6400",2021-11-16,1,"137504000"
"6401",2021-11-17,14,"137504000"
"6402",2021-11-18,6,"137504000"
"6403",2021-11-19,10,"137504000"
"6404",2021-11-20,11,"137504000"
"6405",2021-11-21,7,"137504000"
"6406",2021-11-22,13,"137504000"
"6407",2021-11-23,2,"137504000"
"6408",2021-11-24,4,"137504000"
"6409",2021-11-25,10,"137504000"
"6410",2021-11-26,10,"137504000"
"6411",2021-11-27,5,"137504000"
"6412",2021-11-28,7,"137504000"
"6413",2021-11-29,7,"137504000"
"6414",2021-11-30,0,"137504000"
"6415",2021-12-01,3,"137504000"
"6416",2021-12-02,2,"137504000"
"6417",2021-12-03,0,"137504000"
"6418",2021-12-04,4,"137504000"
"6419",2021-12-05,7,"137504000"
"6420",2021-12-06,11,"137504000"
"6421",2021-12-07,4,"137504000"
"6422",2021-12-08,4,"137504000"
"6423",2021-12-09,6,"137504000"
"6424",2021-12-10,2,"137504000"
"6425",2021-12-11,6,"137504000"
"6426",2021-12-12,5,"137504000"
"6427",2021-12-13,3,"137504000"
"6428",2021-12-14,1,"137504000"
"6429",2021-12-15,4,"137504000"
"6430",2021-12-16,3,"137504000"
"6431",2021-12-17,13,"137504000"
"6432",2021-12-18,2,"137504000"
"6433",2021-12-19,1,"137504000"
"6434",2021-12-20,1,"137504000"
"6435",2021-12-21,0,"137504000"
"6436",2021-12-22,4,"137504000"
"6437",2021-12-23,2,"137504000"
"6438",2021-12-24,2,"137504000"
"6439",2021-12-25,3,"137504000"
"6440",2021-12-26,5,"137504000"
"6441",2021-12-27,5,"137504000"
"6442",2021-12-28,4,"137504000"
"6443",2021-12-29,25,"137504000"
"6444",2021-12-30,33,"137504000"
"6445",2021-12-31,30,"137504000"
"6446",2022-01-01,72,"137504000"
"6447",2022-01-02,125,"137504000"
"6448",2022-01-03,46,"137504000"
"6449",2022-01-04,73,"137504000"
"6450",2022-01-05,166,"137504000"
"6451",2022-01-06,493,"137504000"
"6452",2022-01-07,553,"137504000"
"6453",2022-01-08,675,"137504000"
"6454",2022-01-09,593,"137504000"
"6455",2022-01-10,633,"137504000"
"6456",2022-01-11,344,"137504000"
"6457",2022-01-12,684,"137504000"
"6458",2022-01-13,726,"137504000"
"6459",2022-01-14,587,"137504000"
"6460",2022-01-15,605,"137504000"
"6461",2022-01-16,455,"137504000"
"6462",2022-01-17,498,"137504000"
"6463",2022-01-18,144,"137504000"
"6464",2022-01-19,224,"137504000"
"6465",2022-01-20,268,"137504000"
"6466",2022-01-21,174,"137504000"
"6467",2022-01-22,191,"137504000"
"6468",2022-01-23,186,"137504000"
"6469",2022-01-24,63,"137504000"
"6470",2022-01-25,104,"137504000"
"6471",2022-01-26,74,"137504000"
"6472",2022-01-27,62,"137504000"
"6473",2022-01-28,71,"137504000"
"6474",2022-01-29,84,"137504000"
"6475",2022-01-30,72,"137504000"
"6476",2022-01-31,115,"137504000"
"6477",2022-02-01,39,"137504000"
"6478",2022-02-02,52,"137504000"
"6479",2022-02-03,28,"137504000"
"6480",2022-02-04,44,"137504000"
"6481",2022-02-05,30,"137504000"
"6482",2022-02-06,32,"137504000"
"6483",2022-02-07,29,"137504000"
"6484",2022-02-08,9,"137504000"
"6485",2022-02-09,9,"137504000"
"6486",2022-02-10,15,"137504000"
"6487",2022-02-11,19,"137504000"
"6488",2022-02-12,13,"137504000"
"6489",2022-02-13,17,"137504000"
"6490",2022-02-14,12,"137504000"
"6491",2022-02-15,10,"137504000"
"6492",2022-02-16,20,"137504000"
"6493",2022-02-17,16,"137504000"
"6494",2022-02-18,13,"137504000"
"6495",2022-02-19,6,"137504000"
"6496",2022-02-20,10,"137504000"
"6497",2021-11-01,2,"137600000"
"6498",2021-11-02,0,"137600000"
"6499",2021-11-03,1,"137600000"
"6500",2021-11-04,26,"137600000"
"6501",2021-11-05,10,"137600000"
"6502",2021-11-06,8,"137600000"
"6503",2021-11-07,4,"137600000"
"6504",2021-11-08,10,"137600000"
"6505",2021-11-09,3,"137600000"
"6506",2021-11-10,4,"137600000"
"6507",2021-11-11,14,"137600000"
"6508",2021-11-12,1,"137600000"
"6509",2021-11-13,2,"137600000"
"6510",2021-11-14,0,"137600000"
"6511",2021-11-15,1,"137600000"
"6512",2021-11-16,0,"137600000"
"6513",2021-11-17,0,"137600000"
"6514",2021-11-18,0,"137600000"
"6515",2021-11-19,4,"137600000"
"6516",2021-11-20,1,"137600000"
"6517",2021-11-21,5,"137600000"
"6518",2021-11-22,1,"137600000"
"6519",2021-11-23,0,"137600000"
"6520",2021-11-24,0,"137600000"
"6521",2021-11-25,0,"137600000"
"6522",2021-11-26,1,"137600000"
"6523",2021-11-27,0,"137600000"
"6524",2021-11-28,0,"137600000"
"6525",2021-11-29,0,"137600000"
"6526",2021-11-30,0,"137600000"
"6527",2021-12-01,0,"137600000"
