"X","pop","equar","first_date","equar_date","lambdaValues","tau","beta","c","omega","theta","r","deltaA","epsT","deltaS","E0","IA0","IS0","startProjection_date","FittedTo","Convergence","fitness","distance","Geographical.Level","Geographical.Place","C0","mu","popMultiplier","area"
178,93767,"1;31;62;92;123;154;184;215;245;276;307;335;366;396;427;457;488;519;549;580;610;641;672;700;731","2020-03-31","2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31","0.949921726490564;0.930730023381782;0.762232427180342;0.637936064405045;0.578762531933377;0.76165947153207;0.707756299154691;0.706659850918501;0.526027782608304;0.928431735705943;0.458898819346167;0.879336139424582;0.185807851289839;0.702735969505208;0.909047860475373;0;0.438667762977302;0.947523510988929;0.902771867556054;0.947918401415274;0.903262561192578;0.80978141295898;0.918674534029132;0.917857280075727;0.940638384958127",5,0.434343268,0.18,0.33,0.071428571,0.106760863611142,0.0645942672587808,0.00193923025201781,"0.0645942672587808;0.0756924900014813;0.0825362510962005;0.0915253908523102;0.0683976745939696;0.0891680858584236;0.117389749000394;0.128353580857281;0.141259687736655;0.147095539280959;0.120813417819316;0.158228724574166;0.129822465401905;0.140537640839391;0.144071992976295;0.152588013063695;0.158663923101181;0.141857082679758;0.132309557795436;0.157179050482294",1,1,1,"2021-10-01","Cumulative",0,0.694983619367625,171.307856717317,"muncity","Candelaria",1,4.05479e-05,0.75,45608000
179,56750,"23;54;85;115;146;176;207;238;266;297;327;358;388;419;450;480;511;541;572;603;631;662","2020-06-08","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31","0.95;0.842015337755674;0.815818129491025;0.736072997688925;0.841302852084927;0;0.580208629461591;0.95;0.938717937300537;0;0.527143621975738;0.783005618981033;0.460947794125438;0.326235505679731;0.92221931104503;0.948727966259329;0.949913893827009;0.949998650705678;0.949954031006504;0.94995047828756;0.949973815275975;0.949979520196685",5,0.434343268,0.18,0.33,0.071428571,0.106760863611142,0.0645942672587808,0.00193923025201781,"0.0645942672587808;0.0756924900014813;0.0825362510962005;0.0915253908523102;0.0683976745939696;0.0891680858584236;0.117389749000394;0.128353580857281;0.141259687736655;0.147095539280959;0.120813417819316;0.158228724574166;0.129822465401905;0.140537640839391;0.144071992976295;0.152588013063695;0.158663923101181;0.141857082679758;0.132309557795436;0.157179050482294",8.37382513206467,1,1,"2021-10-01","Cumulative",0,0.530106212840257,47.6574996619019,"muncity","Catanauan",1,4.05479e-05,0.75,45610000
180,23070,"20;51;81;112;142;173;204;232;263;293;324;354;385;416;446;477;507;538;569;597;628","2020-07-12","2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31","0.95;0.390418186799283;0.919538696605458;0.937494399857584;0.115010112935249;0.95;0.582349477708625;0.405911200789851;0.350791102666786;0.666702427524735;0.748551979275325;0.741542552503915;0.0377790186192297;0.910110400666005;0.948123301524915;0.949885309155089;0.94998547893579;0.949995387719899;0.949999726718259;0.949999999974951;0.95",5,0.434343268,0.18,0.33,0.071428571,0.106760863611142,0.0645942672587808,0.00193923025201781,"0.0645942672587808;0.0756924900014813;0.0825362510962005;0.0915253908523102;0.0683976745939696;0.0891680858584236;0.117389749000394;0.128353580857281;0.141259687736655;0.147095539280959;0.120813417819316;0.158228724574166;0.129822465401905;0.140537640839391;0.144071992976295;0.152588013063695;0.158663923101181;0.141857082679758;0.132309557795436;0.157179050482294",1,1,1,"2021-10-01","Cumulative",0,0.530718626459187,58.0018065113532,"muncity","Dolores",1,4.05479e-05,0.75,45615000
181,21154,"14;45;76;106;137;167;198;229;257;288;318;349;379;410;441;471;502;532;563;594;622;653","2020-06-17","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31","0.95;0.95;0.721179488603044;0.570681471580013;0.631634875729997;0.639708118651394;0.558659271098073;0.95;0.378215534847767;0.926269375099587;0;0.777622286692814;0.95;0.498757041017846;0;0.717935097964925;0.769042039946131;0.95;0.119419622509174;0.535944965288619;0.95;0.812981136350725",5,0.434343268,0.18,0.33,0.071428571,0.106760863611142,0.0645942672587808,0.00193923025201781,"0.0645942672587808;0.0756924900014813;0.0825362510962005;0.0915253908523102;0.0683976745939696;0.0891680858584236;0.117389749000394;0.128353580857281;0.141259687736655;0.147095539280959;0.120813417819316;0.158228724574166;0.129822465401905;0.140537640839391;0.144071992976295;0.152588013063695;0.158663923101181;0.141857082679758;0.132309557795436;0.157179050482294",1,1,1,"2021-10-01","Cumulative",1,0.9802945373298,1.99430164575296,"muncity","General luna",1,4.05479e-05,0.75,45616000
182,23717,"17;48;78;109;140;168;199;229;260;290;321;352;382;413;443;474;505;533;564","2020-09-14","2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31","0.836990468438152;0.357776712190172;0.847885799465616;0.851642046596522;0.949981220910323;0;0.299166581097442;0.674378050569307;0.762196037446825;0.95;0.313769305194998;0.679526940347414;0.140034868101354;0.95;0.828549906317349;0;0.636778993641569;0.95;0.528102603707718",5,0.434343268,0.18,0.33,0.071428571,0.106760863611142,0.0645942672587808,0.00193923025201781,"0.0645942672587808;0.0756924900014813;0.0825362510962005;0.0915253908523102;0.0683976745939696;0.0891680858584236;0.117389749000394;0.128353580857281;0.141259687736655;0.147095539280959;0.120813417819316;0.158228724574166;0.129822465401905;0.140537640839391;0.144071992976295;0.152588013063695;0.158663923101181;0.141857082679758;0.132309557795436;0.157179050482294",1,1,1,"2021-10-01","Cumulative",1,0.986257854341573,2.40774419922875,"muncity","General nakar",1,4.05479e-05,0.75,45617000
183,36055,"18;48;79;110;140;171;201;232;263;291;322;352;383;413;444;475;505;536;566;597;628;656;687","2020-05-14","2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31","0.949999369071989;0.765482822648392;0.60204782890745;0.743658167608402;0.83109960956951;0.87904007613367;0.193709720280337;0.95;0.549351383193822;0.619323950800347;0.395778773587906;0.948400418857083;0;0.755502211413081;0.453998581349606;0.93039586876009;0.949132311125985;0.949953270402783;0.949999109658131;0.949616748410748;0.949830715949048;0.949826915596811;0.949867283673525",5,0.434343268,0.18,0.33,0.071428571,0.106760863611142,0.0645942672587808,0.00193923025201781,"0.0645942672587808;0.0756924900014813;0.0825362510962005;0.0915253908523102;0.0683976745939696;0.0891680858584236;0.117389749000394;0.128353580857281;0.141259687736655;0.147095539280959;0.120813417819316;0.158228724574166;0.129822465401905;0.140537640839391;0.144071992976295;0.152588013063695;0.158663923101181;0.141857082679758;0.132309557795436;0.157179050482294",1,1,1,"2021-10-01","Cumulative",0,0.569194613798507,27.1760581627114,"muncity","Guinayangan",1,4.05479e-05,0.75,45618000
184,58990,"30;61;92;122;153;183;214;245;273;304;334;365;395;426;457;487;518;548;579;610;638;669","2020-06-01","2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31","0.95;0.473146814051761;0.617391573984961;0.74992879862653;0.781073436443901;0.621295102110625;0.681986639575759;0.677234387869935;0.937805014882441;0.305289118863792;0.626376385066969;0.357171350036705;0.95;-1.11022302462516e-16;0.918706273644363;0.948500844264204;0.949927124661881;0.949998102346747;0.95;0.949999882698042;0.949999742324775;0.95",5,0.434343268,0.18,0.33,0.071428571,0.106760863611142,0.0645942672587808,0.00193923025201781,"0.0645942672587808;0.0756924900014813;0.0825362510962005;0.0915253908523102;0.0683976745939696;0.0891680858584236;0.117389749000394;0.128353580857281;0.141259687736655;0.147095539280959;0.120813417819316;0.158228724574166;0.129822465401905;0.140537640839391;0.144071992976295;0.152588013063695;0.158663923101181;0.141857082679758;0.132309557795436;0.157179050482294",1,1,1,"2021-10-01","Cumulative",52,0.534457726333179,236.529991578915,"muncity","Gumaca",1,4.05479e-05,0.75,45619000
185,55158,"23;54;84;115;146;176;207;237;268;299;327;358;388;419;449;480;511;541;572;602;633;664;692;723","2020-04-08","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31","0.949616585805725;0.949526528327437;0.614691209571912;0.537975877772277;0.741879612709392;0.615516234910417;0.515881749973736;0.95;0.95;0.679766590759072;0;0.198264065837884;0.76805235268564;0.756462951940889;0.676887095558183;0.147949012876713;0.916554080569196;0.948459087628993;0.949920840751287;0.949996740696622;0.949999868451339;0.949999910568429;0.949999118645048;0.949998859909622",5,0.434343268,0.18,0.33,0.071428571,0.106760863611142,0.0645942672587808,0.00193923025201781,"0.0645942672587808;0.0756924900014813;0.0825362510962005;0.0915253908523102;0.0683976745939696;0.0891680858584236;0.117389749000394;0.128353580857281;0.141259687736655;0.147095539280959;0.120813417819316;0.158228724574166;0.129822465401905;0.140537640839391;0.144071992976295;0.152588013063695;0.158663923101181;0.141857082679758;0.132309557795436;0.157179050482294",1,1,1,"2021-10-01","Cumulative",0,0.55498341952718,72.3828436212247,"muncity","Infanta",1,4.05479e-05,0.75,45620000
186,75991,"15;46;76;107;138;168;199;229;260;291;319;350;380;411;441;472;503;533;564;594;625;656;684;715","2020-04-16","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31","0.889303877710351;0.95;0.633201053308981;0.631191794431371;0.778027730224201;0.663757476263138;0.325985264505744;0.920221277024441;0.547439698469683;0.845259726829691;0.771626329602036;0.287900874603724;0.74813560406499;0.481041423966267;0.9495395765408;0;0.584284501366332;0.916689585206586;0.95;0.948365333230648;0.949641246871387;0.945261084291719;0.948499993147334;0.943746897297855",5,0.434343268,0.18,0.33,0.071428571,0.106760863611142,0.0645942672587808,0.00193923025201781,"0.0645942672587808;0.0756924900014813;0.0825362510962005;0.0915253908523102;0.0683976745939696;0.0891680858584236;0.117389749000394;0.128353580857281;0.141259687736655;0.147095539280959;0.120813417819316;0.158228724574166;0.129822465401905;0.140537640839391;0.144071992976295;0.152588013063695;0.158663923101181;0.141857082679758;0.132309557795436;0.157179050482294",1,1,1,"2021-10-01","Cumulative",0,0.543260398401285,87.0603995641169,"muncity","Lopez",1,4.05479e-05,0.75,45622000
187,41103,"8;39;69;100;131;161;192;222;253;284;312;343;373;404;434;465;496;526;557;587;618;649;677;708","2020-04-23","2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-03-31;2021-04-30;2021-05-31;2021-06-30;2021-07-31;2021-08-31;2021-09-30;2021-10-31;2021-11-30;2021-12-31;2022-01-31;2022-02-28;2022-03-31","0;0.942230573981295;0.948743070267344;0.947692089890927;0.947458329174772;0.947214688936816;0.949657400393592;0.947706237503471;0.947258252102331;0.833548340706468;0.678069154054796;0.262281126317086;0.671149918081809;0;0;0.404944544702286;0;0;0.663829587095191;0.95;0.2178485298263;0.623436119399062;0.95;0.664594756858313",5,0.434343268,0.18,0.33,0.071428571,0.106760863611142,0.0645942672587808,0.00193923025201781,"0.0645942672587808;0.0756924900014813;0.0825362510962005;0.0915253908523102;0.0683976745939696;0.0891680858584236;0.117389749000394;0.128353580857281;0.141259687736655;0.147095539280959;0.120813417819316;0.158228724574166;0.129822465401905;0.140537640839391;0.144071992976295;0.152588013063695;0.158663923101181;0.141857082679758;0.132309557795436;0.157179050482294",30.7418215523071,50.0678504103711,54.7743687103262,"2021-10-01","Cumulative",1,0.986171440825274,15.0526065249192,"muncity","Lucban",1,4.05479e-05,0.75,45623000
